,2020-01-01,temp_max,temp_min,precipitation,visibility,max_wind_speed
0,2019-11-28,53,39,0.02,10,31
1,2019-11-29,42,32,0.00,10,20
2,2019-11-30,44,32,0.00,10,15
3,2019-12-01,40,30,0.00,10,31
4,2019-12-02,39,32,0.62,10,28
5,2019-12-03,38,32,0.34,10,29
6,2019-12-04,40,34,0.00,10,16
7,2019-12-05,43,38,0.00,10,24
8,2019-12-06,50,36,0.00,10,22
9,2019-12-07,38,32,0.00,10,21
10,2019-12-08,44,28,0.00,10,16
11,2019-12-09,56,41,0.17,10,21
