,INCIDENT_DATE,TEMP_MAX_F,TEMP_MIN_F,PRECIPITATION_INCHES,VISIBILITY_MILES,MAX_WIND_SPEED_MPH,WEEKDAY,SEASON,HOLIDAY,TOTAL_CALL
2017898,2014-08-17,81,69,0.0,10,15,6,3,False,909.0
1980133,2014-08-18,80,64,0.01,10,16,0,3,False,962.0
2021658,2014-08-19,79,66,0.0,10,13,1,3,False,912.0
2025319,2014-08-20,82,71,0.0,10,14,2,3,False,940.0
2029067,2014-08-21,80,69,0.07,10,14,3,3,False,924.0
2032818,2014-08-22,76,66,1.2,10,15,4,3,False,969.0
2036387,2014-08-23,73,67,0.04,10,15,5,3,False,877.0
2040010,2014-08-24,80,65,0.0,10,13,6,3,False,916.0
2043666,2014-08-25,86,68,0.0,10,9,0,3,False,887.0
2047393,2014-08-26,85,71,0.0,10,14,1,3,False,964.0
2051238,2014-08-27,89,73,0.0,10,15,2,3,False,960.0
2055036,2014-08-28,80,68,0.0,10,17,3,3,False,973.0
2066397,2014-08-29,77,64,0.0,10,14,4,3,False,1023.0
2058764,2014-08-30,77,68,0.0,10,17,5,3,False,907.0
2062526,2014-08-31,89,73,0.0,10,28,6,3,False,935.0
2074061,2014-09-01,87,76,0.79,10,12,0,4,True,884.0
2081897,2014-09-02,92,79,0.0,10,22,1,4,False,1047.0
2078029,2014-09-03,84,73,0.0,10,18,2,4,False,1038.0
2086001,2014-09-04,85,71,0.0,10,15,3,4,False,1083.0
2090089,2014-09-05,85,73,0.0,10,15,4,4,False,1086.0
2094110,2014-09-07,80,66,0.21,10,15,6,4,False,942.0
2097838,2014-09-08,76,66,0.0,10,16,0,4,False,1008.0
2101856,2014-09-09,72,64,0.0,10,20,1,4,False,913.0
2105566,2014-09-10,75,63,0.0,10,16,2,4,False,962.0
2109302,2014-09-11,83,69,0.0,10,17,3,4,False,1012.0
2070153,2014-09-12,75,63,0.0,10,14,4,4,False,1035.0
2113271,2014-09-14,70,55,0.19,10,14,6,4,False,854.0
2116877,2014-09-15,71,55,0.0,10,12,0,4,False,1030.0
2120869,2014-09-16,68,58,0.01,10,13,1,4,False,905.0
2124502,2014-09-17,72,60,0.41,10,10,2,4,False,964.0
2128313,2014-09-18,75,61,0.0,10,10,3,4,False,1085.0
2132374,2014-09-19,65,55,0.0,10,18,4,4,False,1038.0
2136336,2014-09-20,73,58,0.0,10,18,5,4,False,1001.0
2140062,2014-09-21,77,66,0.21,10,10,6,4,False,994.0
2144036,2014-09-22,72,57,0.0,10,18,0,4,False,1009.0
2147998,2014-09-23,72,54,0.0,10,15,1,4,False,985.0
2151861,2014-09-24,70,60,0.0,10,17,2,4,False,972.0
2163748,2014-09-25,64,58,0.02,10,24,3,4,False,967.0
2159827,2014-09-26,76,60,0.15,10,13,4,4,False,1097.0
2167212,2014-09-27,82,72,0.0,10,8,5,4,False,1084.0
2171207,2014-09-28,84,65,0.0,10,13,6,4,False,958.0
2174982,2014-09-29,84,65,0.0,10,13,0,4,False,1018.0
2179078,2014-09-30,71,63,0.0,10,15,1,4,False,976.0
2182921,2014-10-01,66,61,0.04,10,14,2,4,False,906.0
2186573,2014-10-02,67,60,0.0,10,13,3,4,False,1008.0
2190445,2014-10-03,68,57,0.0,10,14,4,4,False,1128.0
2194701,2014-10-04,70,55,0.07,10,24,5,4,False,950.0
2198389,2014-10-05,61,47,0.98,10,20,6,4,False,907.0
2155703,2014-10-06,70,51,0.0,10,22,0,4,False,1020.0
2201904,2014-10-07,72,64,0.0,10,21,1,4,False,1046.0
2205887,2014-10-08,72,64,0.06,10,24,2,4,False,1045.0
2209979,2014-10-09,69,58,0.0,10,24,3,4,False,1020.0
2213912,2014-10-10,63,55,0.0,10,10,4,4,False,1110.0
2217885,2014-10-11,60,52,0.13,10,16,5,4,False,922.0
2221399,2014-10-12,62,49,0.2,10,10,6,4,False,812.0
2224943,2014-10-13,65,54,0.0,10,14,0,4,True,851.0
2228427,2014-10-14,74,64,0.03,10,20,1,4,False,1017.0
2232615,2014-10-15,76,69,0.0,10,23,2,4,False,999.0
2240729,2014-10-16,72,64,0.72,10,18,3,4,False,1029.0
2236658,2014-10-17,71,0,0.08,10,15,4,4,False,1095.0
2252224,2014-10-18,69,57,0.0,10,21,5,4,False,1032.0
2256046,2014-10-19,57,45,0.0,10,25,6,4,False,839.0
2259415,2014-10-20,60,44,0.0,10,12,0,4,False,922.0
2263278,2014-10-21,66,55,0.0,10,14,1,4,False,1024.0
2244717,2014-10-22,59,51,0.35,10,23,2,4,False,899.0
2267213,2014-10-23,54,51,1.0,10,25,3,4,False,944.0
2270818,2014-10-24,62,51,0.23,10,18,4,4,False,1046.0
2274732,2014-10-25,68,52,0.0,10,17,5,4,False,974.0
2278490,2014-10-26,62,55,0.0,10,23,6,4,False,857.0
2281995,2014-10-27,64,51,0.0,10,16,0,4,False,1039.0
2248376,2014-10-29,71,54,0.0,10,20,2,4,False,957.0
2286053,2014-10-30,58,49,0.0,10,17,3,4,False,1016.0
2301745,2014-10-31,55,45,0.0,10,24,4,4,False,1051.0
2289887,2014-11-01,48,43,0.05,10,24,5,4,False,1188.0
2293877,2014-11-02,48,42,0.17,10,33,6,4,False,943.0
2297495,2014-11-03,62,41,0.0,10,20,0,4,False,1056.0
2305539,2014-11-04,68,56,0.0,10,15,1,4,False,969.0
2309336,2014-11-05,64,57,0.0,10,17,2,4,False,969.0
2313115,2014-11-06,57,48,0.13,10,12,3,4,False,974.0
2316901,2014-11-07,52,41,0.21,10,28,4,4,False,938.0
2320511,2014-11-08,47,38,0.0,10,18,5,4,False,953.0
2324033,2014-11-09,57,47,0.0,10,10,6,4,False,893.0
2327501,2014-11-10,60,43,0.0,10,12,0,4,False,956.0
2331450,2014-11-11,63,48,0.0,10,13,1,4,True,931.0
2334875,2014-11-12,65,46,0.0,10,17,2,4,False,956.0
2338624,2014-11-13,48,37,0.0,10,13,3,4,False,959.0
2342307,2014-11-14,42,37,0.2,10,22,4,4,False,929.0
2345908,2014-11-15,42,34,0.0,10,15,5,4,False,868.0
2349302,2014-11-16,44,36,0.0,10,12,6,4,False,826.0
2352644,2014-11-17,52,39,0.51,10,24,0,4,False,953.0
2363701,2014-11-18,45,24,1.0,10,26,1,4,False,890.0
2356538,2014-11-19,35,22,0.0,10,21,2,4,False,905.0
2360141,2014-11-21,36,28,0.0,10,25,4,4,False,905.0
2367304,2014-11-22,44,29,0.0,10,18,5,4,False,858.0
2388111,2014-11-23,55,44,0.0,10,12,6,4,False,836.0
2370758,2014-11-24,66,48,0.61,10,31,0,4,False,995.0
2374803,2014-11-25,67,51,0.0,10,15,1,4,False,930.0
2378372,2014-11-26,51,34,0.0,10,24,2,4,False,839.0
2381715,2014-11-27,38,35,1.07,10,20,3,4,True,712.0
2384689,2014-11-28,37,29,0.01,10,22,4,4,False,774.0
2391533,2014-11-29,44,29,0.0,10,13,5,4,False,798.0
2394698,2014-11-30,54,44,0.0,10,14,6,4,False,780.0
2398012,2014-12-01,63,41,0.0,10,20,0,1,False,1006.0
2401892,2014-12-02,43,35,0.05,10,20,1,1,False,926.0
2405540,2014-12-03,47,41,0.12,10,21,2,1,False,957.0
2409272,2014-12-05,47,34,0.0,10,17,4,1,False,1021.0
2412978,2014-12-06,49,40,0.7,10,20,5,1,False,933.0
2420297,2014-12-07,41,30,1.14,10,24,6,1,False,804.0
2423663,2014-12-08,36,25,0.0,10,22,0,1,False,921.0
2416612,2014-12-09,45,36,0.45,10,30,1,1,False,917.0
2427438,2014-12-10,40,33,2.26,10,22,2,1,False,1051.0
2431320,2014-12-12,37,32,0.0,10,21,4,1,False,1146.0
2435304,2014-12-13,43,35,0.0,10,22,5,1,False,1018.0
2439054,2014-12-14,45,38,0.0,10,16,6,1,False,891.0
2442688,2014-12-15,47,37,0.0,10,8,0,1,False,1062.0
2446810,2014-12-16,49,36,0.0,10,13,1,1,False,893.0
2450589,2014-12-17,52,42,0.19,10,18,2,1,False,1064.0
2454561,2014-12-18,42,38,0.0,10,23,3,1,False,1074.0
2458465,2014-12-19,38,32,0.0,10,22,4,1,False,1083.0
2462502,2014-12-20,33,30,0.0,10,14,5,1,False,949.0
2466033,2014-12-21,36,32,0.0,10,10,6,1,False,856.0
2469406,2014-12-22,45,35,0.0,10,17,0,1,False,918.0
2473136,2014-12-23,46,43,0.17,10,17,1,1,False,994.0
2477041,2014-12-24,55,43,0.08,3,18,2,1,False,849.0
2480699,2014-12-25,61,45,0.71,10,24,3,1,True,742.0
2484173,2014-12-26,49,41,0.0,10,14,4,1,False,849.0
2487869,2014-12-27,55,43,0.0,10,10,5,1,False,870.0
2491528,2014-12-28,52,42,0.0,10,15,6,1,False,795.0
2495079,2014-12-29,43,35,0.1,10,17,0,1,False,912.0
2498822,2014-12-30,34,28,0.0,10,16,1,1,False,834.0
2510184,2014-12-31,31,27,0.0,10,17,2,1,False,908.0
2513645,2015-01-01,38,28,0.0,10,18,3,1,True,1328.0
2518229,2015-01-02,42,35,0.0,10,20,4,1,False,877.0
2521938,2015-01-03,41,32,0.0,10,14,5,1,False,878.0
2525549,2015-01-04,56,41,0.85,10,24,6,1,False,779.0
2529025,2015-01-05,49,22,0.13,10,28,0,1,False,890.0
2533046,2015-01-06,22,18,0.0,10,15,1,1,False,940.0
2537014,2015-01-07,25,10,0.05,10,30,2,1,False,867.0
2540573,2015-01-08,20,8,0.0,10,22,3,1,False,872.0
2502295,2015-01-09,32,20,0.0,10,22,4,1,False,1145.0
2544112,2015-01-10,23,17,0.06,10,21,5,1,False,833.0
2547613,2015-01-12,39,34,0.0,10,13,0,1,False,933.0
2551659,2015-01-13,36,17,0.39,10,22,1,1,False,892.0
2555372,2015-01-14,31,17,0.0,10,16,2,1,False,886.0
2559014,2015-01-15,34,26,0.0,10,16,3,1,False,960.0
2562956,2015-01-16,42,20,0.0,10,32,4,1,False,960.0
2506518,2015-01-17,30,17,0.0,10,18,5,1,False,861.0
2566871,2015-01-18,42,30,0.0,10,16,6,1,False,963.0
2571686,2015-01-19,41,37,1.98,10,24,0,1,True,810.0
2575278,2015-01-20,39,32,0.0,10,16,1,1,False,1007.0
2579260,2015-01-21,34,25,0.0,10,10,2,1,False,950.0
2583252,2015-01-22,39,30,0.0,10,20,3,1,False,946.0
2586997,2015-01-23,38,28,0.0,10,21,4,1,False,973.0
2598242,2015-01-24,39,32,0.66,10,22,5,1,False,847.0
2601814,2015-01-25,41,30,0.07,10,18,6,1,False,830.0
2605392,2015-01-26,28,21,0.0,10,29,0,1,False,949.0
2613229,2015-01-27,27,19,0.45,10,25,1,1,False,751.0
2609311,2015-01-28,33,18,0.01,10,18,2,1,False,972.0
2590885,2015-01-29,35,21,0.0,10,12,3,1,False,972.0
2616651,2015-01-30,37,20,0.07,10,32,4,1,False,994.0
2594649,2015-01-31,26,14,0.01,10,33,5,1,False,876.0
2620478,2015-02-01,35,21,0.0,10,12,6,1,False,790.0
2623927,2015-02-02,34,16,0.84,10,29,0,1,False,931.0
2628040,2015-02-03,28,15,0.26,10,23,1,1,False,984.0
2632115,2015-02-04,41,24,0.0,10,13,2,1,False,963.0
2636195,2015-02-05,39,14,0.0,10,28,3,1,False,957.0
2640034,2015-02-06,27,13,0.0,10,21,4,1,False,1019.0
2655054,2015-02-07,36,26,0.0,10,15,5,1,False,862.0
2643907,2015-02-08,36,31,0.01,10,21,6,1,False,833.0
2647362,2015-02-09,31,26,0.03,10,22,0,1,False,879.0
2651191,2015-02-10,38,26,0.04,10,17,1,1,False,960.0
2658694,2015-02-11,33,22,0.0,10,17,2,1,False,943.0
2662614,2015-02-12,39,17,0.0,10,30,3,1,False,940.0
2666395,2015-02-13,21,9,0.0,10,29,4,1,False,1007.0
2670212,2015-02-14,32,17,0.0,10,15,5,1,False,883.0
2673670,2015-02-15,25,5,0.01,10,33,6,1,False,885.0
2677140,2015-02-16,21,4,0.0,10,23,0,1,True,793.0
2684174,2015-02-17,28,14,0.11,10,15,1,1,False,988.0
2688010,2015-02-18,30,19,0.02,10,14,2,1,False,885.0
2691720,2015-02-19,25,10,0.0,10,29,3,1,False,961.0
2695354,2015-02-21,32,15,0.01,10,16,5,1,False,862.0
2698904,2015-02-22,41,32,0.71,10,15,6,1,False,863.0
2702462,2015-02-23,38,9,0.0,10,25,0,1,False,971.0
2706599,2015-02-24,24,6,0.0,10,17,1,1,False,962.0
2710445,2015-02-25,37,21,0.0,10,17,2,1,False,966.0
2714398,2015-02-26,29,22,0.0,10,16,3,1,False,910.0
2718004,2015-02-27,30,19,0.0,10,16,4,1,False,954.0
2721865,2015-02-28,29,15,0.0,10,18,5,1,False,866.0
2680578,2015-03-01,30,24,0.0,10,15,6,2,False,815.0
2725423,2015-03-02,38,28,0.48,10,25,0,2,False,871.0
2736922,2015-03-03,36,24,0.0,10,17,1,2,False,1025.0
2729309,2015-03-04,47,36,0.73,10,12,2,2,False,959.0
2733203,2015-03-05,40,21,0.46,10,24,3,2,False,860.0
2740809,2015-03-06,27,15,0.38,10,16,4,2,False,998.0
2744942,2015-03-07,38,21,0.0,10,15,5,2,False,866.0
2748734,2015-03-08,48,35,0.0,10,21,6,2,False,833.0
2752196,2015-03-09,53,37,0.02,10,15,0,2,False,1005.0
2756505,2015-03-11,58,37,0.44,10,18,2,2,False,1011.0
2760490,2015-03-12,47,38,0.0,10,25,3,2,False,989.0
2764437,2015-03-13,43,31,0.0,10,15,4,2,False,960.0
2768281,2015-03-14,52,38,0.21,10,14,5,2,False,893.0
2771818,2015-03-15,47,37,0.81,10,30,6,2,False,782.0
2775121,2015-03-16,51,36,0.0,10,17,0,2,False,917.0
2778960,2015-03-17,54,35,0.0,10,33,1,2,False,991.0
2782928,2015-03-18,37,29,0.01,10,30,2,2,False,920.0
2786698,2015-03-19,42,29,0.0,10,17,3,2,False,894.0
2790318,2015-03-20,37,30,0.0,10,18,4,2,False,909.0
2793999,2015-03-21,48,29,0.29,10,18,5,2,False,874.0
2797531,2015-03-22,44,29,0.0,10,24,6,2,False,774.0
2800949,2015-03-23,37,24,0.0,10,22,0,2,False,946.0
2804806,2015-03-24,44,26,0.0,10,12,1,2,False,909.0
2808505,2015-03-26,57,37,0.05,10,15,3,2,False,971.0
2812373,2015-03-27,46,39,0.52,10,20,4,2,False,1001.0
2816124,2015-03-28,41,29,0.0,10,20,5,2,False,882.0
2819577,2015-03-29,46,27,0.0,10,17,6,2,False,880.0
2823164,2015-03-30,53,34,0.0,10,22,0,2,False,915.0
2827035,2015-03-31,46,36,0.0,10,16,1,2,False,931.0
2830783,2015-04-01,51,34,0.14,10,16,2,2,False,919.0
2834601,2015-04-02,62,39,0.0,10,22,3,2,False,1042.0
2838589,2015-04-03,63,54,0.0,10,20,4,2,False,951.0
2842340,2015-04-04,59,44,0.04,10,31,5,2,False,953.0
2846053,2015-04-05,61,43,0.0,10,23,6,2,False,852.0
2849513,2015-04-06,60,40,0.0,10,14,0,2,False,967.0
2868316,2015-04-07,56,42,0.01,10,20,1,2,False,927.0
2871993,2015-04-08,45,37,0.16,10,21,2,2,False,894.0
2853396,2015-04-09,44,37,0.0,10,20,3,2,False,934.0
2856928,2015-04-10,57,39,0.25,10,16,4,2,False,1000.0
2875417,2015-04-11,56,46,0.0,10,28,5,2,False,1138.0
2879394,2015-04-12,65,44,0.0,10,17,6,2,False,936.0
2883092,2015-04-13,64,48,0.0,10,24,0,2,False,1076.0
2887312,2015-04-14,65,54,0.0,10,20,1,2,False,1021.0
2891291,2015-04-15,70,52,0.0,10,21,2,2,False,1019.0
2895256,2015-04-16,62,48,0.0,10,14,3,2,False,1056.0
2899243,2015-04-17,71,55,0.08,10,15,4,2,False,1066.0
2903366,2015-04-18,77,56,0.0,10,18,5,2,False,1097.0
2907561,2015-04-19,62,48,0.0,10,15,6,2,False,978.0
2911331,2015-04-20,58,45,0.0,10,31,0,2,False,1034.0
2860672,2015-04-21,66,52,0.0,10,21,1,2,False,1018.0
2915296,2015-04-22,66,51,0.07,10,22,2,2,False,1103.0
2919316,2015-04-23,49,42,0.1,10,24,3,2,False,1013.0
2923114,2015-04-24,50,39,0.0,10,25,4,2,False,1071.0
2927030,2015-04-25,59,39,0.0,10,16,5,2,False,1013.0
2864630,2015-04-26,60,45,0.0,10,18,6,2,False,844.0
2930813,2015-04-27,60,49,0.0,10,18,0,2,False,904.0
2934680,2015-04-28,68,51,0.0,10,20,1,2,False,1000.0
2938664,2015-04-29,75,48,0.0,10,24,2,2,False,1086.0
2951337,2015-04-30,63,47,0.0,10,20,3,2,False,967.0
2955301,2015-05-01,59,48,0.0,10,13,4,2,False,1014.0
2959349,2015-05-02,68,48,0.0,10,16,5,2,False,1027.0
2947017,2015-05-03,75,51,0.0,10,17,6,2,False,1066.0
2975597,2015-05-04,82,54,0.0,10,21,0,2,False,1141.0
2971216,2015-05-05,80,66,0.0,10,15,1,2,False,1149.0
2980084,2015-05-06,69,59,0.0,10,12,2,2,False,1114.0
2984327,2015-05-07,75,52,0.0,10,14,3,2,False,1118.0
2988608,2015-05-08,78,55,0.0,10,14,4,2,False,1150.0
2992913,2015-05-09,64,53,0.0,6,14,5,2,False,1018.0
2996751,2015-05-10,81,57,0.01,10,17,6,2,False,924.0
3000644,2015-05-11,81,68,0.0,10,21,0,2,False,1071.0
3005171,2015-05-12,86,64,0.0,10,22,1,2,False,1111.0
3009556,2015-05-13,67,54,0.0,10,23,2,2,False,1075.0
3013756,2015-05-14,71,52,0.0,10,16,3,2,False,1077.0
3017898,2015-05-15,74,56,0.0,10,22,4,2,False,1172.0
2942881,2015-05-16,74,59,0.01,10,9,5,2,False,1090.0
3022122,2015-05-17,82,61,0.28,10,12,6,2,False,996.0
3026277,2015-05-18,70,55,0.0,10,22,0,2,False,1010.0
3030444,2015-05-19,80,55,0.01,10,16,1,2,False,1034.0
2967171,2015-05-20,67,55,0.0,10,23,2,2,False,1036.0
2963334,2015-05-21,61,54,0.0,10,14,3,2,False,964.0
3038519,2015-05-22,74,55,0.0,10,21,4,2,False,1105.0
3046588,2015-05-23,68,50,0.0,10,22,5,2,False,889.0
3042739,2015-05-24,79,56,0.0,10,18,6,2,False,886.0
3050349,2015-05-25,83,65,0.0,10,18,0,2,True,840.0
3054124,2015-05-26,85,67,0.0,10,17,1,2,False,1005.0
3062656,2015-05-27,81,67,0.0,10,22,2,2,False,1019.0
3058473,2015-05-28,82,67,0.02,10,15,3,2,False,1125.0
3066669,2015-05-30,82,66,0.0,10,22,5,2,False,1051.0
3070865,2015-05-31,84,57,0.0,10,21,6,2,False,977.0
3034567,2015-06-01,57,51,1.69,10,21,0,3,False,1011.0
3074909,2015-06-02,55,50,0.47,10,18,1,3,False,1029.0
3078784,2015-06-03,67,53,0.24,10,13,2,3,False,1118.0
3082981,2015-06-05,68,55,0.0,10,12,4,3,False,1040.0
3087043,2015-06-06,74,59,0.55,10,23,5,3,False,994.0
3090986,2015-06-07,71,57,0.0,10,20,6,3,False,1038.0
3094902,2015-06-08,77,62,0.0,10,21,0,3,False,1091.0
3099150,2015-06-09,85,66,0.05,10,22,1,3,False,1054.0
3103368,2015-06-10,81,67,0.0,10,16,2,3,False,1083.0
3107725,2015-06-12,87,72,0.0,10,13,4,3,False,1251.0
3120643,2015-06-13,83,73,0.0,10,20,5,3,False,1142.0
3124997,2015-06-14,86,68,0.0,10,17,6,3,False,1024.0
3129198,2015-06-15,79,63,0.79,10,22,0,3,False,1084.0
3133546,2015-06-16,79,64,0.02,10,12,1,3,False,1079.0
3137642,2015-06-18,70,64,0.0,10,15,3,3,False,1045.0
3141770,2015-06-19,85,66,0.0,10,14,4,3,False,1134.0
3146059,2015-06-20,73,64,0.0,10,15,5,3,False,1079.0
3150052,2015-06-22,88,73,0.29,10,18,0,3,False,1125.0
3154482,2015-06-23,91,75,0.0,10,22,1,3,False,1104.0
3112480,2015-06-24,83,69,0.07,10,15,2,3,False,1132.0
3158866,2015-06-25,83,70,0.0,10,14,3,3,False,1164.0
3163064,2015-06-26,80,71,0.0,10,20,4,3,False,1125.0
3116820,2015-06-27,72,60,0.0,10,22,5,3,False,1079.0
3167344,2015-06-28,74,62,1.32,10,26,6,3,False,973.0
3171053,2015-06-29,77,64,0.0,10,16,0,3,False,1055.0
3175285,2015-06-30,81,68,0.0,10,22,1,3,False,1015.0
3179219,2015-07-02,81,71,0.0,10,13,3,3,False,1151.0
3183411,2015-07-04,75,69,0.0,10,13,5,3,False,978.0
3187293,2015-07-05,84,70,0.0,10,14,6,3,False,961.0
3195665,2015-07-06,82,72,0.0,10,14,0,3,False,1103.0
3199995,2015-07-07,87,75,0.0,10,20,1,3,False,1102.0
3204286,2015-07-08,88,76,0.0,10,15,2,3,False,1134.0
3208583,2015-07-09,79,68,0.09,10,13,3,3,False,1061.0
3212617,2015-07-10,83,72,0.29,10,18,4,3,False,1194.0
3216888,2015-07-11,85,72,0.0,10,10,5,3,False,1133.0
3221147,2015-07-12,89,74,0.0,10,13,6,3,False,1038.0
3225287,2015-07-13,84,75,0.0,10,17,0,3,False,1152.0
3229642,2015-07-14,81,71,0.0,10,16,1,3,False,1166.0
3233863,2015-07-15,81,73,0.95,10,18,2,3,False,1107.0
3237854,2015-07-16,79,64,0.01,10,14,3,3,False,1142.0
3241977,2015-07-17,79,69,0.0,10,20,4,3,False,1179.0
3246294,2015-07-18,85,73,0.0,10,15,5,3,False,1110.0
3250459,2015-07-19,93,79,0.18,10,17,6,3,False,1155.0
3254873,2015-07-20,94,83,0.0,10,14,0,3,False,1269.0
3259605,2015-07-22,84,71,0.0,10,18,2,3,False,1066.0
3191435,2015-07-23,85,71,0.0,10,17,3,3,False,1080.0
3263741,2015-07-24,85,72,0.0,10,10,4,3,False,1152.0
3268007,2015-07-25,85,71,0.0,10,16,5,3,False,1035.0
3272203,2015-07-26,89,75,0.0,10,21,6,3,False,1054.0
3276402,2015-07-27,86,76,0.05,10,18,0,3,False,1122.0
3280746,2015-07-28,93,76,0.0,10,12,1,3,False,1137.0
3285023,2015-07-29,94,79,0.0,10,15,2,3,False,1195.0
3289362,2015-07-30,86,75,0.0,10,18,3,3,False,1155.0
3293654,2015-07-31,90,75,1.62,10,13,4,3,False,1242.0
3298029,2015-08-01,90,77,0.0,10,16,5,3,False,1126.0
3302445,2015-08-02,87,74,0.0,10,17,6,3,False,1107.0
3306673,2015-08-03,91,76,0.0,10,18,0,3,False,1261.0
3311211,2015-08-04,91,70,0.3,10,20,1,3,False,1173.0
3315592,2015-08-05,88,72,0.0,10,16,2,3,False,1174.0
3319844,2015-08-06,81,70,0.0,10,12,3,3,False,1167.0
3323972,2015-08-07,82,69,0.0,10,14,4,3,False,1213.0
3328326,2015-08-08,81,70,0.0,10,12,5,3,False,1104.0
3332443,2015-08-09,84,71,0.0,10,14,6,3,False,1001.0
3336437,2015-08-10,80,70,0.0,10,16,0,3,False,1003.0
3340514,2015-08-11,82,71,0.67,10,22,1,3,False,1002.0
3344340,2015-08-12,84,72,0.51,10,16,2,3,False,1099.0
3348365,2015-08-13,83,69,0.0,10,13,3,3,False,1115.0
3352493,2015-08-14,87,71,0.0,10,16,4,3,False,1189.0
3356804,2015-08-15,91,75,0.0,10,20,5,3,False,1112.0
3361121,2015-08-16,91,77,0.0,10,12,6,3,False,1033.0
3365328,2015-08-17,91,80,0.0,10,15,0,3,False,1118.0
3369698,2015-08-18,89,77,0.0,10,21,1,3,False,1057.0
3373933,2015-08-19,86,76,0.0,10,18,2,3,False,1040.0
3378017,2015-08-20,86,78,0.0,10,18,3,3,False,1107.0
3382192,2015-08-21,85,72,0.32,10,21,4,3,False,1073.0
3386297,2015-08-22,83,70,0.0,10,14,5,3,False,1042.0
3390357,2015-08-23,81,71,0.0,10,12,6,3,False,1019.0
3394404,2015-08-24,85,74,0.0,10,14,0,3,False,1000.0
3398483,2015-08-25,87,76,0.0,10,16,1,3,False,1104.0
3402579,2015-08-26,82,69,0.0,10,17,2,3,False,1028.0
3406467,2015-08-27,79,68,0.0,10,15,3,3,False,1003.0
3410461,2015-08-28,80,66,0.0,10,10,4,3,False,1015.0
3414360,2015-08-29,85,70,0.0,10,17,5,3,False,998.0
3418334,2015-08-30,90,73,0.0,10,14,6,3,False,1014.0
3422324,2015-08-31,91,77,0.08,10,15,0,3,False,1168.0
3426724,2015-09-01,87,77,0.0,10,13,1,4,False,1098.0
3430857,2015-09-02,87,75,0.0,10,15,2,4,False,1152.0
3434990,2015-09-03,92,77,0.0,10,9,3,4,False,1212.0
3439299,2015-09-04,83,72,0.0,10,20,4,4,False,1107.0
3443463,2015-09-05,80,67,0.0,10,15,5,4,False,987.0
3447379,2015-09-06,84,67,0.0,10,14,6,4,False,957.0
3451316,2015-09-07,90,71,0.0,10,17,0,4,True,841.0
3455296,2015-09-08,94,76,0.0,10,17,1,4,False,1163.0
3467965,2015-09-09,88,75,0.0,10,17,2,4,False,1029.0
3472109,2015-09-10,81,71,0.66,10,18,3,4,False,1034.0
3476030,2015-09-11,81,66,0.52,10,17,4,4,False,1211.0
3480148,2015-09-13,78,64,0.22,10,20,6,4,False,977.0
3483882,2015-09-14,75,59,0.0,10,21,0,4,False,1062.0
3487988,2015-09-15,83,65,0.0,10,10,1,4,False,1013.0
3459661,2015-09-16,87,68,0.0,10,12,2,4,False,1102.0
3463821,2015-09-17,87,71,0.0,10,15,3,4,False,1065.0
3491918,2015-09-18,84,70,0.0,10,13,4,4,False,1193.0
3496276,2015-09-19,80,69,0.0,10,16,5,4,False,1099.0
3500465,2015-09-20,76,65,0.0,10,18,6,4,False,918.0
3504308,2015-09-21,71,59,0.0,10,18,0,4,False,1068.0
3508326,2015-09-22,72,61,0.0,10,17,1,4,False,1001.0
3512262,2015-09-23,78,60,0.0,10,9,2,4,False,959.0
3520128,2015-09-24,79,63,0.0,10,17,3,4,False,1058.0
3516049,2015-09-25,71,64,0.0,10,18,4,4,False,1096.0
3524167,2015-09-26,69,61,0.0,10,17,5,4,False,1038.0
3527930,2015-09-27,69,56,0.0,10,14,6,4,False,944.0
3531575,2015-09-28,79,64,0.0,10,12,0,4,False,1105.0
3535687,2015-09-29,81,71,0.0,10,13,1,4,False,1105.0
3539774,2015-09-30,78,61,1.05,10,22,2,4,False,1064.0
3543722,2015-10-01,63,55,0.06,10,21,3,4,False,999.0
3550945,2015-10-02,57,50,0.13,10,29,4,4,False,1032.0
3554766,2015-10-04,63,54,0.02,10,28,6,4,False,896.0
3558364,2015-10-05,65,52,0.0,10,18,0,4,False,1078.0
3562483,2015-10-06,73,55,0.0,10,10,1,4,False,1125.0
3566739,2015-10-07,73,59,0.0,10,12,2,4,False,1048.0
3570847,2015-10-08,67,60,0.0,10,12,3,4,False,1033.0
3574973,2015-10-09,78,62,0.0,10,28,4,4,False,1169.0
3579178,2015-10-10,65,52,0.5,10,18,5,4,False,1013.0
3583070,2015-10-11,69,53,0.0,10,10,6,4,False,942.0
3586849,2015-10-12,76,57,0.0,10,17,0,4,True,971.0
3590668,2015-10-13,72,62,0.0,10,13,1,4,False,1070.0
3594920,2015-10-14,68,59,0.0,10,14,2,4,False,1006.0
3598935,2015-10-15,64,53,0.0,10,14,3,4,False,1045.0
3603002,2015-10-16,63,55,0.0,10,24,4,4,False,1104.0
3607018,2015-10-17,55,44,0.0,10,17,5,4,False,993.0
3610634,2015-10-18,50,39,0.0,10,20,6,4,False,870.0
3614043,2015-10-19,52,38,0.0,10,15,0,4,False,943.0
3617958,2015-10-20,71,49,0.0,10,16,1,4,False,1084.0
3622019,2015-10-21,75,57,0.0,10,13,2,4,False,1069.0
3626096,2015-10-22,74,57,0.0,10,14,3,4,False,1103.0
3630184,2015-10-23,66,47,0.0,10,17,4,4,False,1046.0
3547421,2015-10-24,56,41,0.0,10,12,5,4,False,969.0
