,INCIDENT_DATE,TEMP_MAX_F,TEMP_MIN_F,PRECIPITATION_INCHES,VISIBILITY_MILES,MAX_WIND_SPEED_MPH,WEEKDAY,SEASON,HOLIDAY,TOTAL_CALL
3254866,2015-07-20,94,83,0.0,10,14,0,3,False,1277.0
3259607,2015-07-22,84,71,0.0,10,18,2,3,False,1147.0
3191430,2015-07-23,85,71,0.0,10,17,3,3,False,1166.0
3263735,2015-07-24,85,72,0.0,10,10,4,3,False,1141.0
3268008,2015-07-25,85,71,0.0,10,16,5,3,False,1172.0
3272192,2015-07-26,89,75,0.0,10,21,6,3,False,1126.0
3276401,2015-07-27,86,76,0.05,10,18,0,3,False,1208.0
3280745,2015-07-28,93,76,0.0,10,12,1,3,False,1196.0
3285018,2015-07-29,94,79,0.0,10,15,2,3,False,1152.0
3289367,2015-07-30,86,75,0.0,10,18,3,3,False,1205.0
3293653,2015-07-31,90,75,1.62,10,13,4,3,False,1155.0
3298027,2015-08-01,90,77,0.0,10,16,5,3,False,1276.0
3302441,2015-08-02,87,74,0.0,10,17,6,3,False,1204.0
3306666,2015-08-03,91,76,0.0,10,18,0,3,False,1197.0
3311216,2015-08-04,91,70,0.3,10,20,1,3,False,1227.0
3315593,2015-08-05,88,72,0.0,10,16,2,3,False,1183.0
3319843,2015-08-06,81,70,0.0,10,12,3,3,False,1121.0
3323966,2015-08-07,82,69,0.0,10,14,4,3,False,1222.0
3328318,2015-08-08,81,70,0.0,10,12,5,3,False,1174.0
3332447,2015-08-09,84,71,0.0,10,14,6,3,False,1154.0
3336432,2015-08-10,80,70,0.0,10,16,0,3,False,1146.0
3340510,2015-08-11,82,71,0.67,10,22,1,3,False,1055.0
3344338,2015-08-12,84,72,0.51,10,16,2,3,False,1067.0
3348366,2015-08-13,83,69,0.0,10,13,3,3,False,1159.0
3352483,2015-08-14,87,71,0.0,10,16,4,3,False,1240.0
3356803,2015-08-15,91,75,0.0,10,20,5,3,False,1246.0
3361116,2015-08-16,91,77,0.0,10,12,6,3,False,1221.0
3365323,2015-08-17,91,80,0.0,10,15,0,3,False,1210.0
3369685,2015-08-18,89,77,0.0,10,21,1,3,False,1216.0
3373932,2015-08-19,86,76,0.0,10,18,2,3,False,1199.0
3378018,2015-08-20,86,78,0.0,10,18,3,3,False,1194.0
3382188,2015-08-21,85,72,0.32,10,21,4,3,False,1140.0
3386283,2015-08-22,83,70,0.0,10,14,5,3,False,1157.0
3390355,2015-08-23,81,71,0.0,10,12,6,3,False,1124.0
3394406,2015-08-24,85,74,0.0,10,14,0,3,False,1172.0
3398484,2015-08-25,87,76,0.0,10,16,1,3,False,1135.0
3402580,2015-08-26,82,69,0.0,10,17,2,3,False,1076.0
3406461,2015-08-27,79,68,0.0,10,15,3,3,False,1152.0
3410470,2015-08-28,80,66,0.0,10,10,4,3,False,1192.0
3414351,2015-08-29,85,70,0.0,10,17,5,3,False,1101.0
3418333,2015-08-30,90,73,0.0,10,14,6,3,False,1139.0
3422319,2015-08-31,91,77,0.08,10,15,0,3,False,1233.0
3426721,2015-09-01,87,77,0.0,10,13,1,4,False,1150.0
3430862,2015-09-02,87,75,0.0,10,15,2,4,False,1151.0
3434988,2015-09-03,92,77,0.0,10,9,3,4,False,1195.0
3439291,2015-09-04,83,72,0.0,10,20,4,4,False,1164.0
3443445,2015-09-05,80,67,0.0,10,15,5,4,False,1136.0
3447378,2015-09-06,84,67,0.0,10,14,6,4,False,1145.0
3451309,2015-09-07,90,71,0.0,10,17,0,4,True,1407.0
3455299,2015-09-08,94,76,0.0,10,17,1,4,False,1223.0
3467966,2015-09-09,88,75,0.0,10,17,2,4,False,1181.0
3472110,2015-09-10,81,71,0.66,10,18,3,4,False,1094.0
3476032,2015-09-11,81,66,0.52,10,17,4,4,False,1109.0
3480141,2015-09-13,78,64,0.22,10,20,6,4,False,1051.0
3483889,2015-09-14,75,59,0.0,10,21,0,4,False,1185.0
3487981,2015-09-15,83,65,0.0,10,10,1,4,False,1138.0
3459658,2015-09-16,87,68,0.0,10,12,2,4,False,1228.0
3463825,2015-09-17,87,71,0.0,10,15,3,4,False,1185.0
3491917,2015-09-18,84,70,0.0,10,13,4,4,False,1233.0
3496280,2015-09-19,80,69,0.0,10,16,5,4,False,1162.0
3500479,2015-09-20,76,65,0.0,10,18,6,4,False,1120.0
3504318,2015-09-21,71,59,0.0,10,18,0,4,False,1134.0
3508318,2015-09-22,72,61,0.0,10,17,1,4,False,1158.0
3512270,2015-09-23,78,60,0.0,10,9,2,4,False,1106.0
3520127,2015-09-24,79,63,0.0,10,17,3,4,False,1164.0
3516055,2015-09-25,71,64,0.0,10,18,4,4,False,1133.0
3524166,2015-09-26,69,61,0.0,10,17,5,4,False,981.0
3527923,2015-09-27,69,56,0.0,10,14,6,4,False,989.0
3531568,2015-09-28,79,64,0.0,10,12,0,4,False,1132.0
3535682,2015-09-29,81,71,0.0,10,13,1,4,False,1161.0
3539776,2015-09-30,78,61,1.05,10,22,2,4,False,1136.0
3543724,2015-10-01,63,55,0.06,10,21,3,4,False,1043.0
3550944,2015-10-02,57,50,0.13,10,29,4,4,False,1039.0
3554761,2015-10-04,63,54,0.02,10,28,6,4,False,1078.0
3558360,2015-10-05,65,52,0.0,10,18,0,4,False,1200.0
3562476,2015-10-06,73,55,0.0,10,10,1,4,False,1203.0
3566736,2015-10-07,73,59,0.0,10,12,2,4,False,1281.0
3570846,2015-10-08,67,60,0.0,10,12,3,4,False,1189.0
3574971,2015-10-09,78,62,0.0,10,28,4,4,False,1142.0
3579180,2015-10-10,65,52,0.5,10,18,5,4,False,1155.0
3583061,2015-10-11,69,53,0.0,10,10,6,4,False,1078.0
3586847,2015-10-12,76,57,0.0,10,17,0,4,True,1077.0
3590671,2015-10-13,72,62,0.0,10,13,1,4,False,1174.0
3594915,2015-10-14,68,59,0.0,10,14,2,4,False,1155.0
3598915,2015-10-15,64,53,0.0,10,14,3,4,False,1185.0
3603001,2015-10-16,63,55,0.0,10,24,4,4,False,1097.0
3607024,2015-10-17,55,44,0.0,10,17,5,4,False,969.0
3610631,2015-10-18,50,39,0.0,10,20,6,4,False,958.0
3614042,2015-10-19,52,38,0.0,10,15,0,4,False,1102.0
3617954,2015-10-20,71,49,0.0,10,16,1,4,False,1164.0
3622015,2015-10-21,75,57,0.0,10,13,2,4,False,1142.0
3626089,2015-10-22,74,57,0.0,10,14,3,4,False,1202.0
3630180,2015-10-23,66,47,0.0,10,17,4,4,False,1133.0
3547419,2015-10-24,56,41,0.0,10,12,5,4,False,1006.0
3634106,2015-10-25,68,52,0.01,10,22,6,4,False,1017.0
3637615,2015-10-26,59,48,0.02,10,14,0,4,False,1098.0
3641454,2015-10-27,59,46,0.0,10,12,1,4,False,1076.0
3645147,2015-10-28,70,51,0.0,10,29,2,4,False,995.0
3648865,2015-10-29,72,60,1.26,10,28,3,4,False,1075.0
3652759,2015-10-30,60,49,0.0,10,21,4,4,False,1137.0
3656744,2015-10-31,54,44,0.0,10,13,5,4,False,1043.0
3660550,2015-11-01,65,54,0.0,10,15,6,4,False,1142.0
3664872,2015-11-02,63,57,0.0,10,12,0,4,False,1137.0
3668871,2015-11-03,73,52,0.0,10,10,1,4,False,1115.0
3672724,2015-11-04,69,55,0.0,10,12,2,4,False,1128.0
3676642,2015-11-05,71,57,0.0,9,8,3,4,False,1124.0
3680613,2015-11-06,73,66,0.0,10,22,4,4,False,1150.0
3684699,2015-11-07,71,54,0.0,10,18,5,4,False,1057.0
3688459,2015-11-08,58,48,0.0,10,18,6,4,False,996.0
3691907,2015-11-09,60,47,0.0,10,12,0,4,False,1163.0
3695873,2015-11-10,59,52,0.0,10,24,1,4,False,1122.0
3699682,2015-11-11,57,50,0.5,10,17,2,4,True,978.0
3703190,2015-11-13,58,48,0.01,10,26,4,4,False,1138.0
3707090,2015-11-14,49,43,0.0,10,28,5,4,False,972.0
3710596,2015-11-15,59,42,0.0,10,16,6,4,False,1020.0
3714129,2015-11-16,68,51,0.0,10,10,0,4,False,1143.0
3718108,2015-11-17,52,41,0.0,10,20,1,4,False,1111.0
3721887,2015-11-18,59,45,0.0,10,15,2,4,False,1066.0
3725689,2015-11-19,63,57,0.0,10,25,3,4,False,1051.0
3729563,2015-11-20,64,47,1.16,10,17,4,4,False,1139.0
3733489,2015-11-21,54,43,0.0,10,15,5,4,False,1017.0
3737096,2015-11-22,56,44,0.0,10,18,6,4,False,1005.0
3740532,2015-11-23,43,36,0.0,10,23,0,4,False,989.0
3744197,2015-11-24,46,34,0.0,10,13,1,4,False,1099.0
3747871,2015-11-25,48,40,0.0,10,9,2,4,False,1055.0
3751455,2015-11-26,59,41,0.0,10,9,3,4,True,940.0
3754671,2015-11-27,64,49,0.0,10,13,4,4,False,1090.0
3758358,2015-11-28,61,44,0.0,10,12,5,4,False,983.0
3761719,2015-11-29,47,38,0.03,10,15,6,4,False,946.0
3765042,2015-11-30,46,34,0.0,10,20,0,4,False,1105.0
3768789,2015-12-02,57,46,0.24,10,15,2,1,False,1067.0
3772750,2015-12-03,55,45,0.1,10,24,3,1,False,1153.0
3776713,2015-12-04,51,44,0.0,10,15,4,1,False,1089.0
3780644,2015-12-06,53,41,0.0,10,9,6,1,False,1018.0
3784273,2015-12-07,54,44,0.0,10,9,0,1,False,1188.0
3788336,2015-12-08,48,42,0.0,10,13,1,1,False,1007.0
3791928,2015-12-09,55,40,0.0,10,14,2,1,False,1010.0
3795581,2015-12-10,60,52,0.0,10,12,3,1,False,1118.0
3799634,2015-12-11,61,50,0.0,10,10,4,1,False,1062.0
3807313,2015-12-12,65,55,0.0,10,9,5,1,False,1076.0
3811266,2015-12-13,62,53,0.0,10,13,6,1,False,1121.0
3815030,2015-12-14,64,51,0.0,10,13,0,1,False,1168.0
3819111,2015-12-15,64,52,0.39,10,28,1,1,False,1162.0
3823019,2015-12-16,52,46,0.0,10,16,2,1,False,1118.0
3826886,2015-12-17,59,50,0.05,10,13,3,1,False,1088.0
3830780,2015-12-18,57,39,0.88,10,21,4,1,False,1119.0
3834693,2015-12-19,40,36,0.01,10,24,5,1,False,987.0
3838290,2015-12-20,44,36,0.0,10,20,6,1,False,978.0
3841726,2015-12-21,57,40,0.0,10,15,0,1,False,1126.0
3845591,2015-12-22,63,55,0.0,10,14,1,1,False,1074.0
3849457,2015-12-23,63,50,0.18,8,16,2,1,False,1143.0
3853379,2015-12-24,72,59,1.46,10,18,3,1,False,1080.0
3803654,2015-12-25,63,54,0.0,10,7,4,1,True,1054.0
3857201,2015-12-26,58,46,0.03,10,16,5,1,False,1008.0
3860583,2015-12-27,63,46,0.14,10,17,6,1,False,1073.0
3864145,2015-12-28,46,35,0.02,10,23,0,1,False,973.0
3867808,2015-12-29,47,34,0.37,10,23,1,1,False,944.0
3871393,2015-12-30,48,39,0.13,10,9,2,1,False,1026.0
3874987,2015-12-31,50,43,0.2,10,17,3,1,False,945.0
3878435,2016-01-01,43,36,0.0,10,18,4,1,True,1353.0
3883313,2016-01-02,41,35,0.0,10,20,5,1,False,911.0
3886751,2016-01-04,38,16,0.0,10,28,0,1,False,1083.0
3890462,2016-01-05,30,14,0.0,10,23,1,1,False,987.0
3894072,2016-01-06,42,27,0.0,10,12,2,1,False,1140.0
3897986,2016-01-07,47,33,0.0,10,10,3,1,False,1143.0
3901847,2016-01-08,46,35,0.0,10,16,4,1,False,1112.0
3905724,2016-01-10,59,42,0.63,10,26,6,1,False,1026.0
3909226,2016-01-11,40,28,0.79,10,22,0,1,False,1066.0
3913008,2016-01-12,44,27,0.0,10,26,1,1,False,1034.0
3916706,2016-01-13,31,24,0.0,10,28,2,1,False,1042.0
3920430,2016-01-14,39,24,0.0,10,17,3,1,False,1069.0
3924138,2016-01-15,50,35,0.0,10,18,4,1,False,1081.0
3927997,2016-01-16,51,42,0.24,10,18,5,1,False,1104.0
3931647,2016-01-17,43,30,0.02,10,15,6,1,False,921.0
3935114,2016-01-18,33,20,0.05,10,26,0,1,True,985.0
3938602,2016-01-19,30,19,0.0,10,29,1,1,False,1114.0
3942493,2016-01-20,37,30,0.0,10,26,2,1,False,1047.0
3946253,2016-01-21,37,28,0.0,10,21,3,1,False,1034.0
3950019,2016-01-22,30,23,0.0,10,16,4,1,False,1061.0
3953923,2016-01-23,28,25,0.16,7,33,5,1,False,1079.0
3957912,2016-01-24,36,24,0.8,10,29,6,1,False,1094.0
3961899,2016-01-26,48,36,0.0,10,12,1,1,False,1261.0
3966150,2016-01-27,47,36,0.01,10,21,2,1,False,1146.0
3970116,2016-01-28,43,32,0.0,10,13,3,1,False,1132.0
3974153,2016-01-29,41,32,0.0,10,24,4,1,False,1130.0
3981882,2016-01-30,40,30,0.0,10,14,5,1,False,1087.0
3978224,2016-01-31,55,37,0.0,10,9,6,1,False,1039.0
3985633,2016-02-01,59,45,0.0,10,15,0,1,False,1174.0
3989763,2016-02-02,51,38,0.0,10,9,1,1,False,1188.0
3993838,2016-02-03,57,42,0.0,10,22,2,1,False,1125.0
3997739,2016-02-04,58,44,0.69,10,24,3,1,False,1188.0
4001774,2016-02-05,43,32,0.31,10,23,4,1,False,1137.0
4005783,2016-02-06,40,32,0.05,10,14,5,1,False,1120.0
4009574,2016-02-07,46,35,0.0,10,21,6,1,False,1071.0
4013111,2016-02-08,39,28,0.0,10,25,0,1,False,1103.0
4016878,2016-02-10,39,32,0.01,10,20,2,1,False,1111.0
4020807,2016-02-11,32,20,0.0,10,29,3,1,False,1090.0
4024652,2016-02-12,27,17,0.0,10,22,4,1,False,1078.0
4036135,2016-02-13,23,8,0.0,10,32,5,1,False,1019.0
4028527,2016-02-14,17,1,0.0,10,24,6,1,False,934.0
4031968,2016-02-16,57,35,0.49,10,32,1,1,False,1216.0
4039745,2016-02-18,37,28,0.0,10,22,3,1,False,1069.0
4043524,2016-02-19,40,25,0.0,10,15,4,1,False,1079.0
4047325,2016-02-20,61,40,0.0,10,17,5,1,False,1136.0
4051238,2016-02-21,56,43,0.0,10,17,6,1,False,1054.0
4054893,2016-02-22,53,38,0.05,10,14,0,1,False,1174.0
4059005,2016-02-24,61,37,0.3,8,39,2,1,False,1151.0
4062999,2016-02-25,61,39,1.48,10,28,3,1,False,1121.0
4066982,2016-02-26,39,29,0.0,10,29,4,1,False,1212.0
4071059,2016-02-27,42,28,0.0,10,20,5,1,False,1103.0
4074841,2016-02-28,61,39,0.0,10,18,6,1,False,983.0
4078488,2016-02-29,61,42,0.0,10,22,0,1,False,1202.0
4082666,2016-03-01,53,40,0.07,10,17,1,2,False,1157.0
4107920,2016-03-02,56,30,0.17,10,29,2,2,False,1107.0
4111831,2016-03-03,36,27,0.0,10,20,3,2,False,1136.0
4131975,2016-03-04,42,30,0.04,10,18,4,2,False,1171.0
4086691,2016-03-06,45,33,0.0,10,8,6,2,False,1085.0
4090441,2016-03-07,60,37,0.0,10,21,0,2,False,1237.0
4094793,2016-03-08,61,44,0.0,10,13,1,2,False,1245.0
4099069,2016-03-09,74,41,0.0,10,13,2,2,False,1235.0
4103464,2016-03-10,78,64,0.0,10,15,3,2,False,1294.0
4115806,2016-03-11,63,49,0.04,10,24,4,2,False,1276.0
4120227,2016-03-12,57,42,0.0,10,15,5,2,False,1142.0
4124226,2016-03-13,62,50,0.0,10,10,6,2,False,1045.0
4127890,2016-03-14,52,42,0.02,10,25,0,2,False,1173.0
4140097,2016-03-15,55,44,0.17,10,25,1,2,False,1184.0
4144287,2016-03-16,65,46,0.0,10,14,2,2,False,1108.0
4148280,2016-03-17,63,45,0.02,10,24,3,2,False,1126.0
4136049,2016-03-18,57,45,0.04,10,24,4,2,False,1116.0
4152561,2016-03-19,47,37,0.0,10,17,5,2,False,1015.0
4156165,2016-03-20,41,34,0.0,10,23,6,2,False,997.0
4163372,2016-03-21,49,34,0.14,10,28,0,2,False,1094.0
4159585,2016-03-22,55,37,0.0,10,21,1,2,False,1113.0
4167275,2016-03-23,71,50,0.0,10,17,2,2,False,1195.0
4171333,2016-03-24,53,44,0.0,10,21,3,2,False,1144.0
4175307,2016-03-25,73,45,0.0,10,17,4,2,False,1113.0
4179154,2016-03-26,51,39,0.07,10,15,5,2,False,1040.0
4182723,2016-03-27,53,43,0.0,10,10,6,2,False,982.0
4186142,2016-03-28,62,43,0.19,10,33,0,2,False,1117.0
4190016,2016-03-29,52,43,0.32,10,29,1,2,False,1066.0
4193739,2016-03-31,70,49,0.0,10,22,3,2,False,1165.0
4197778,2016-04-01,79,57,0.0,10,18,4,2,False,1265.0
4213386,2016-04-02,60,48,0.01,10,16,5,2,False,1117.0
4202123,2016-04-03,50,36,0.24,10,37,6,2,False,955.0
4217282,2016-04-04,45,32,0.0,10,21,0,2,False,1177.0
4205618,2016-04-05,42,27,0.5,10,20,1,2,False,1103.0
4209494,2016-04-06,46,32,0.0,10,25,2,2,False,1099.0
4221248,2016-04-07,59,47,0.0,10,26,3,2,False,1112.0
4225198,2016-04-08,51,43,0.15,10,25,4,2,False,1110.0
4232941,2016-04-10,49,33,0.07,10,21,6,2,False,1019.0
4236528,2016-04-11,60,44,0.0,10,22,0,2,False,1197.0
4229132,2016-04-12,58,46,0.04,10,22,1,2,False,1069.0
4240597,2016-04-13,56,42,0.19,10,13,2,2,False,1129.0
4244639,2016-04-14,60,43,0.0,10,14,3,2,False,1136.0
4248537,2016-04-15,62,44,0.0,10,14,4,2,False,1114.0
4252478,2016-04-16,64,45,0.0,10,14,5,2,False,1051.0
4256368,2016-04-17,72,48,0.0,10,13,6,2,False,1056.0
4260240,2016-04-18,79,50,0.0,10,13,0,2,False,1200.0
4264395,2016-04-19,69,58,0.0,10,20,1,2,False,1166.0
4268518,2016-04-20,66,51,0.0,10,16,2,2,False,1135.0
4272556,2016-04-21,70,50,0.0,10,16,3,2,False,1121.0
4276723,2016-04-22,77,61,0.0,10,14,4,2,False,1157.0
4280934,2016-04-23,69,57,0.14,10,16,5,2,False,1042.0
4284847,2016-04-24,66,48,0.0,10,17,6,2,False,1004.0
4306729,2016-04-25,66,51,0.0,10,12,0,2,False,1156.0
4288392,2016-04-26,57,47,0.19,10,22,1,2,False,1006.0
4292000,2016-04-27,58,46,0.11,10,16,2,2,False,1039.0
4295734,2016-04-28,57,48,0.0,10,14,3,2,False,1024.0
4299261,2016-04-29,57,48,0.0,10,21,4,2,False,1005.0
4302866,2016-04-30,62,48,0.02,10,14,5,2,False,1086.0
4310779,2016-05-01,51,46,0.0,10,15,6,2,False,933.0
4325795,2016-05-02,61,45,0.15,10,8,0,2,False,1137.0
4314133,2016-05-03,55,52,0.73,10,18,1,2,False,1162.0
4318048,2016-05-04,54,50,0.07,10,17,2,2,False,1103.0
4322038,2016-05-05,57,47,0.02,10,17,3,2,False,1042.0
4356727,2016-05-06,55,49,0.38,10,25,4,2,False,1140.0
4329634,2016-05-07,57,48,0.18,10,14,5,2,False,1003.0
4333317,2016-05-08,65,49,0.07,10,28,6,2,False,1041.0
4336963,2016-05-09,73,54,0.08,10,26,0,2,False,1228.0
4341147,2016-05-10,64,51,0.0,10,14,1,2,False,1094.0
4345116,2016-05-11,74,54,0.0,10,14,2,2,False,1262.0
4388158,2016-05-12,77,56,0.0,10,13,3,2,False,1183.0
4349379,2016-05-14,72,60,0.25,10,29,5,2,False,1056.0
4353161,2016-05-15,59,47,0.0,10,24,6,2,False,1008.0
4360667,2016-05-16,67,44,0.0,10,30,0,2,False,1200.0
4364742,2016-05-17,68,57,0.0,10,16,1,2,False,1167.0
4368678,2016-05-18,68,55,0.0,10,14,2,2,False,1056.0
4372595,2016-05-19,71,56,0.0,10,14,3,2,False,1161.0
4376548,2016-05-20,76,57,0.0,10,17,4,2,False,1155.0
4380760,2016-05-21,66,56,0.0,10,13,5,2,False,1094.0
4384550,2016-05-22,70,54,0.18,10,12,6,2,False,970.0
4392335,2016-05-24,72,60,0.26,10,10,1,2,False,1100.0
4396314,2016-05-25,90,62,0.02,10,13,2,2,False,1197.0
4400585,2016-05-26,91,71,0.0,10,17,3,2,False,1215.0
4404891,2016-05-27,86,68,0.0,10,16,4,2,False,1259.0
4409244,2016-05-28,91,73,0.0,10,17,5,2,False,1197.0
4413446,2016-05-29,86,71,0.0,10,20,6,2,False,1188.0
4417495,2016-05-30,81,69,1.53,10,14,0,2,True,1069.0
4421157,2016-05-31,83,73,0.0,10,15,1,2,False,1229.0
4425492,2016-06-01,83,67,0.0,10,14,2,3,False,1194.0
4429661,2016-06-02,74,62,0.0,10,15,3,3,False,1112.0
4433737,2016-06-03,72,63,0.0,10,10,4,3,False,1073.0
4437729,2016-06-04,82,66,0.02,10,14,5,3,False,1126.0
4478364,2016-06-05,73,66,0.27,10,15,6,3,False,1050.0
4441703,2016-06-06,87,68,0.67,10,16,0,3,False,1220.0
4446014,2016-06-07,87,67,0.0,10,21,1,3,False,1190.0
4450119,2016-06-08,70,56,0.01,10,24,2,3,False,1091.0
4453991,2016-06-09,73,56,0.44,10,25,3,3,False,1022.0
4457811,2016-06-10,78,59,0.0,10,18,4,3,False,1211.0
4462093,2016-06-11,90,64,0.0,10,20,5,3,False,1193.0
4466343,2016-06-12,86,64,0.1,10,33,6,3,False,1185.0
4470402,2016-06-13,74,59,0.0,10,25,0,3,False,1151.0
4474454,2016-06-14,80,60,0.0,10,16,1,3,False,1094.0
4486036,2016-06-15,86,67,0.0,10,16,2,3,False,1151.0
4490127,2016-06-16,77,68,0.12,10,8,3,3,False,1144.0
4481965,2016-06-17,77,66,0.0,10,17,4,3,False,1176.0
4494108,2016-06-18,86,63,0.0,10,16,5,3,False,1101.0
4498246,2016-06-19,83,69,0.0,10,17,6,3,False,1124.0
4502097,2016-06-20,82,66,0.0,10,15,0,3,False,1249.0
4506330,2016-06-21,88,74,0.0,10,23,1,3,False,1135.0
4510450,2016-06-22,84,68,0.0,10,28,2,3,False,1170.0
4514587,2016-06-23,78,68,0.0,10,12,3,3,False,1107.0
4518682,2016-06-24,84,69,0.0,10,17,4,3,False,1189.0
4522965,2016-06-25,82,66,0.0,10,13,5,3,False,1142.0
4526931,2016-06-26,85,70,0.0,10,20,6,3,False,1057.0
4530839,2016-06-27,82,69,0.0,10,23,0,3,False,1222.0
4535168,2016-06-28,76,70,0.54,10,14,1,3,False,1072.0
4539028,2016-06-29,86,70,0.07,10,13,2,3,False,1155.0
4543132,2016-06-30,87,70,0.0,10,16,3,3,False,1188.0
4547258,2016-07-01,81,70,0.0,10,18,4,3,False,1088.0
4551267,2016-07-02,78,68,0.28,10,20,5,3,False,1114.0
4555149,2016-07-03,81,69,0.0,10,16,6,3,False,1150.0
4559026,2016-07-04,85,70,0.0,10,22,0,3,True,1134.0
4562827,2016-07-05,89,69,1.08,10,12,1,3,False,1214.0
4567115,2016-07-06,93,77,0.0,10,15,2,3,False,1172.0
4575495,2016-07-07,93,77,0.0,10,16,3,3,False,1212.0
4579862,2016-07-08,85,70,0.02,10,15,4,3,False,1120.0
4583963,2016-07-09,73,66,0.01,10,13,5,3,False,1093.0
4587661,2016-07-10,81,67,0.41,10,22,6,3,False,1092.0
4591525,2016-07-11,82,69,0.0,10,13,0,3,False,1211.0
4595600,2016-07-12,83,71,0.0,10,20,1,3,False,1220.0
4599711,2016-07-13,85,73,0.0,10,20,2,3,False,1172.0
4603764,2016-07-14,90,76,0.0,10,31,3,3,False,1116.0
4607907,2016-07-15,92,83,0.5,10,16,4,3,False,1230.0
4612215,2016-07-16,91,78,0.0,10,15,5,3,False,1170.0
4616290,2016-07-17,92,78,0.0,10,16,6,3,False,1223.0
4620368,2016-07-18,95,78,0.0,10,29,0,3,False,1177.0
4624749,2016-07-19,85,77,0.12,10,18,1,3,False,1134.0
4628703,2016-07-20,84,71,0.0,10,14,2,3,False,1123.0
4632711,2016-07-21,91,75,0.0,10,18,3,3,False,1118.0
4571292,2016-07-22,97,77,0.0,10,18,4,3,False,1200.0
4636769,2016-07-23,97,84,0.0,10,23,5,3,False,1247.0
4641118,2016-07-24,93,76,0.0,10,18,6,3,False,1139.0
4645227,2016-07-25,92,77,0.02,10,20,0,3,False,1168.0
4649478,2016-07-26,90,75,0.77,10,16,1,3,False,1131.0
4653584,2016-07-27,94,77,0.0,10,13,2,3,False,1192.0
4657814,2016-07-28,93,79,0.0,10,21,3,3,False,1104.0
4661940,2016-07-29,85,71,0.89,10,16,4,3,False,1085.0
4674099,2016-07-30,83,75,0.13,10,13,5,3,False,1109.0
4678148,2016-07-31,81,73,0.18,10,17,6,3,False,1072.0
4681927,2016-08-01,79,71,0.57,10,17,0,3,False,1141.0
4685922,2016-08-02,78,71,0.0,10,20,1,3,False,1121.0
4690021,2016-08-03,81,68,0.0,10,13,2,3,False,1093.0
4693963,2016-08-04,83,70,0.0,10,14,3,3,False,1077.0
4665956,2016-08-05,85,72,0.0,10,17,4,3,False,1067.0
4718324,2016-08-06,90,75,0.0,10,22,5,3,False,1177.0
4697892,2016-08-07,88,74,0.0,10,16,6,3,False,1081.0
4669943,2016-08-08,85,75,0.0,10,13,0,3,False,1183.0
4701725,2016-08-09,89,75,0.0,10,18,1,3,False,1099.0
4705689,2016-08-10,88,77,0.01,10,17,2,3,False,1140.0
4709719,2016-08-11,95,82,0.05,10,18,3,3,False,1187.0
4714044,2016-08-12,97,76,0.56,10,25,4,3,False,1274.0
4722379,2016-08-13,96,84,0.07,10,17,5,3,False,1287.0
4751753,2016-08-14,97,82,0.0,10,20,6,3,False,1221.0
4726854,2016-08-15,93,79,0.01,10,12,0,3,False,1276.0
4731221,2016-08-16,89,78,0.0,10,21,1,3,False,1172.0
4735401,2016-08-17,86,79,0.13,10,20,2,3,False,1173.0
4739425,2016-08-18,88,76,0.02,10,12,3,3,False,1140.0
4743444,2016-08-19,87,77,0.0,10,12,4,3,False,1217.0
4747690,2016-08-20,83,75,0.02,10,15,5,3,False,1149.0
4756047,2016-08-21,89,76,0.12,10,20,6,3,False,1129.0
4759957,2016-08-22,79,71,0.13,10,26,0,3,False,1107.0
4763796,2016-08-23,83,68,0.0,10,13,1,3,False,1047.0
4767668,2016-08-25,85,73,0.0,10,20,3,3,False,1111.0
4771639,2016-08-26,91,77,0.01,10,18,4,3,False,1179.0
4775814,2016-08-27,88,76,0.0,10,13,5,3,False,1105.0
4779679,2016-08-28,88,74,0.0,10,14,6,3,False,1090.0
4783492,2016-08-29,91,77,0.0,10,15,0,3,False,1133.0
4787530,2016-08-30,86,72,0.0,10,15,1,3,False,1092.0
4791295,2016-08-31,88,76,0.0,10,14,2,3,False,1138.0
4795285,2016-09-01,79,73,0.03,10,14,3,4,False,1072.0
4799242,2016-09-02,82,68,0.31,10,16,4,4,False,1175.0
4803245,2016-09-03,76,69,0.0,10,18,5,4,False,1095.0
4807103,2016-09-04,80,66,0.0,10,21,6,4,False,1085.0
4810787,2016-09-05,84,67,0.0,10,21,0,4,True,1324.0
4814593,2016-09-06,81,72,0.0,10,23,1,4,False,1169.0
4818442,2016-09-08,88,73,0.0,10,14,3,4,False,1161.0
4822612,2016-09-09,92,78,0.0,10,14,4,4,False,1215.0
4826943,2016-09-10,90,77,0.05,10,16,5,4,False,1217.0
4831206,2016-09-11,83,71,0.0,10,21,6,4,False,1095.0
4835091,2016-09-12,77,64,0.0,10,12,0,4,False,1118.0
4842893,2016-09-13,81,68,0.0,10,17,1,4,False,1177.0
4847049,2016-09-14,92,72,0.0,10,24,2,4,False,1146.0
4851139,2016-09-15,74,63,0.37,10,18,3,4,False,1138.0
4855028,2016-09-16,74,65,0.0,10,13,4,4,False,1137.0
4859045,2016-09-17,77,64,0.0,10,16,5,4,False,1102.0
4839053,2016-09-18,85,72,0.0,10,14,6,4,False,1051.0
4862979,2016-09-19,77,73,0.31,10,14,0,4,False,1100.0
4866924,2016-09-20,83,71,0.47,10,9,1,4,False,1130.0
