,INCIDENT_DATE,TEMP_MAX_F,TEMP_MIN_F,PRECIPITATION_INCHES,VISIBILITY_MILES,MAX_WIND_SPEED_MPH,WEEKDAY,SEASON,HOLIDAY,TOTAL_CALL
1521161,2014-03-25,37,26,0.0,10,18,1,2,False,136.0
1524835,2014-03-26,34,25,0.0,10,32,2,2,False,137.0
1502228,2014-03-27,41,24,0.0,10,21,3,2,False,141.0
1528687,2014-03-28,60,37,0.0,10,14,4,2,False,147.0
1532684,2014-03-30,47,39,1.97,10,25,6,2,False,144.0
1536055,2014-04-01,58,39,0.02,10,15,1,2,False,145.0
1539966,2014-04-02,53,41,0.0,10,10,2,2,False,118.0
1543851,2014-04-04,47,39,0.09,10,20,4,2,False,129.0
1547832,2014-04-05,53,39,0.17,10,29,5,2,False,145.0
1551577,2014-04-07,52,41,0.0,10,21,0,2,False,165.0
1555504,2014-04-08,64,42,0.99,10,24,1,2,False,147.0
1562968,2014-04-09,58,45,0.01,10,30,2,2,False,164.0
1566977,2014-04-10,56,43,0.0,10,24,3,2,False,122.0
1570975,2014-04-11,72,50,0.0,10,15,4,2,False,147.0
1575132,2014-04-12,69,50,0.0,10,20,5,2,False,174.0
1578975,2014-04-13,72,51,0.0,10,18,6,2,False,141.0
1582707,2014-04-14,70,55,0.0,10,24,0,2,False,186.0
1586447,2014-04-15,60,35,0.1,10,29,1,2,False,145.0
1589932,2014-04-16,47,32,0.82,10,22,2,2,False,152.0
1593456,2014-04-17,46,37,0.0,10,20,3,2,False,128.0
1596925,2014-04-18,46,35,0.0,10,13,4,2,False,146.0
1559420,2014-04-19,65,42,0.0,10,14,5,2,False,147.0
1600027,2014-04-20,55,45,0.0,10,18,6,2,False,117.0
1603227,2014-04-21,62,41,0.0,10,15,0,2,False,144.0
1606906,2014-04-22,65,50,0.0,10,16,1,2,False,154.0
1610463,2014-04-23,62,45,0.0,10,33,2,2,False,129.0
1614009,2014-04-24,60,43,0.0,10,26,3,2,False,141.0
1617607,2014-04-25,59,45,0.0,10,17,4,2,False,140.0
1621228,2014-04-26,64,45,0.7,10,16,5,2,False,136.0
1624932,2014-04-27,56,47,0.06,10,21,6,2,False,145.0
1628210,2014-04-28,63,47,0.0,10,14,0,2,False,181.0
1632101,2014-04-29,51,43,0.0,10,26,1,2,False,136.0
1635575,2014-04-30,49,42,0.55,10,21,2,2,False,131.0
1638777,2014-05-01,76,48,4.88,10,14,3,2,False,169.0
1642675,2014-05-02,67,55,0.01,10,17,4,2,False,154.0
1646616,2014-05-03,68,55,0.0,10,20,5,2,False,127.0
1653991,2014-05-04,63,55,0.03,10,24,6,2,False,152.0
1657595,2014-05-05,67,50,0.0,10,25,0,2,False,164.0
1661521,2014-05-06,66,53,0.0,10,20,1,2,False,152.0
1665336,2014-05-08,58,53,0.32,10,14,3,2,False,139.0
1668981,2014-05-09,65,53,0.09,10,13,4,2,False,148.0
1672710,2014-05-10,81,55,0.0,10,21,5,2,False,164.0
1676394,2014-05-11,80,62,0.93,10,17,6,2,False,155.0
1680242,2014-05-12,82,65,0.0,10,16,0,2,False,184.0
1684473,2014-05-13,71,53,0.0,10,18,1,2,False,140.0
1688253,2014-05-18,65,53,0.0,10,18,6,2,False,134.0
1691774,2014-05-19,69,53,0.0,10,20,0,2,False,168.0
1695726,2014-05-20,76,57,0.0,10,16,1,2,False,172.0
1699629,2014-05-21,74,64,0.0,10,14,2,2,False,151.0
1703434,2014-05-22,65,59,0.27,10,12,3,2,False,132.0
1707078,2014-05-23,67,57,0.01,10,20,4,2,False,155.0
1710849,2014-05-24,66,57,1.09,10,14,5,2,False,147.0
1714242,2014-05-25,80,56,0.02,10,13,6,2,False,136.0
1650378,2014-05-26,86,66,0.0,10,18,0,2,True,179.0
1717792,2014-05-27,86,62,0.0,10,20,1,2,False,189.0
1733768,2014-05-28,61,54,0.0,10,18,2,2,False,143.0
1737369,2014-05-29,63,51,0.0,10,16,3,2,False,170.0
1740931,2014-05-30,74,56,0.0,10,15,4,2,False,155.0
1744741,2014-05-31,68,59,0.03,10,22,5,2,False,167.0
1748345,2014-06-01,76,57,0.01,10,14,6,3,False,144.0
1722104,2014-06-02,78,61,0.0,10,16,0,3,False,167.0
1751891,2014-06-03,85,66,0.0,10,20,1,3,False,179.0
1755763,2014-06-04,79,62,0.06,10,13,2,3,False,183.0
1759710,2014-06-05,76,62,0.4,10,17,3,3,False,131.0
1763393,2014-06-06,76,61,0.3,10,16,4,3,False,205.0
1767481,2014-06-07,82,63,0.0,10,12,5,3,False,174.0
1771316,2014-06-08,84,68,0.0,10,16,6,3,False,169.0
1775129,2014-06-09,73,62,0.45,10,13,0,3,False,153.0
1778954,2014-06-10,75,63,0.79,10,12,1,3,False,150.0
1782872,2014-06-11,68,62,0.04,10,20,2,3,False,157.0
1786447,2014-06-12,76,59,0.01,10,14,3,3,False,166.0
1790130,2014-06-13,75,62,0.14,10,22,4,3,False,167.0
1793975,2014-06-14,73,62,1.43,10,23,5,3,False,168.0
1726155,2014-06-15,78,61,0.0,10,17,6,3,False,138.0
1797540,2014-06-16,78,65,0.0,10,16,0,3,False,195.0
1801722,2014-06-17,87,70,0.0,10,17,1,3,False,148.0
1729770,2014-06-18,87,76,0.0,10,21,2,3,False,167.0
1805822,2014-06-19,78,68,0.0,10,12,3,3,False,171.0
1813668,2014-06-20,79,66,0.0,10,14,4,3,False,149.0
1821597,2014-06-21,75,62,0.0,10,16,5,3,False,147.0
1825489,2014-06-22,77,64,0.0,10,13,6,3,False,132.0
1829190,2014-06-23,81,67,0.0,10,16,0,3,False,158.0
1833126,2014-06-24,80,69,0.0,10,21,1,3,False,158.0
1836892,2014-06-25,84,71,0.0,10,21,2,3,False,153.0
1840753,2014-06-26,85,70,0.07,10,15,3,3,False,154.0
1844645,2014-06-27,81,68,0.0,10,14,4,3,False,134.0
1848496,2014-06-28,87,69,0.0,10,14,5,3,False,143.0
1852344,2014-06-29,81,70,0.0,10,17,6,3,False,150.0
1856097,2014-06-30,84,69,0.0,10,18,0,3,False,142.0
1859970,2014-07-01,87,73,0.0,10,20,1,3,False,178.0
1863864,2014-07-02,90,73,0.0,10,22,2,3,False,196.0
1809780,2014-07-03,88,70,0.65,10,26,3,3,False,128.0
1867933,2014-07-04,74,66,0.71,10,21,4,3,True,152.0
1817687,2014-07-05,82,65,0.16,10,22,5,3,False,170.0
1871321,2014-07-06,86,70,0.0,10,18,6,3,False,156.0
1875010,2014-07-07,92,73,0.0,10,20,0,3,False,143.0
1878884,2014-07-08,93,72,0.18,10,30,1,3,False,167.0
1882725,2014-07-09,87,73,0.0,10,17,2,3,False,164.0
1886528,2014-07-10,81,70,0.0,10,12,3,3,False,148.0
1890268,2014-07-11,84,71,0.0,10,12,4,3,False,143.0
1893996,2014-07-12,86,71,0.0,10,18,5,3,False,163.0
1897769,2014-07-13,81,72,0.0,10,22,6,3,False,152.0
1905145,2014-07-14,84,72,0.41,10,20,0,3,False,147.0
1920073,2014-07-15,86,71,0.57,10,17,1,3,False,155.0
1901474,2014-07-16,82,69,0.93,10,15,2,3,False,160.0
1923801,2014-07-17,81,68,0.0,10,15,3,3,False,137.0
1927697,2014-07-18,81,68,0.0,10,10,4,3,False,150.0
1931346,2014-07-20,75,67,0.0,10,16,6,3,False,148.0
1934844,2014-07-21,83,67,0.0,10,16,0,3,False,161.0
1938696,2014-07-22,85,73,0.0,10,18,1,3,False,138.0
1942479,2014-07-23,88,74,0.0,10,17,2,3,False,165.0
1946466,2014-07-24,80,73,0.12,10,14,3,3,False,167.0
1950194,2014-07-25,82,67,0.0,10,12,4,3,False,142.0
1954038,2014-07-26,81,71,0.0,10,14,5,3,False,161.0
1957833,2014-07-27,87,72,0.0,10,15,6,3,False,157.0
1961699,2014-07-28,84,69,0.26,10,21,0,3,False,153.0
1965474,2014-07-29,76,65,0.0,10,21,1,3,False,147.0
1909052,2014-07-30,81,65,0.0,10,15,2,3,False,167.0
1969051,2014-07-31,82,70,0.0,10,17,3,3,False,147.0
1912591,2014-08-02,73,65,0.34,10,20,5,3,False,141.0
1972694,2014-08-03,75,66,0.12,10,10,6,3,False,153.0
1916169,2014-08-04,82,71,0.01,10,16,0,3,False,167.0
1976253,2014-08-05,87,73,0.0,10,14,1,3,False,172.0
1983913,2014-08-08,82,67,0.0,10,12,4,3,False,155.0
1987819,2014-08-09,85,70,0.0,10,8,5,3,False,171.0
1991745,2014-08-10,86,71,0.0,10,10,6,3,False,137.0
1995499,2014-08-11,86,74,0.0,10,16,0,3,False,146.0
1999503,2014-08-12,80,73,0.0,10,17,1,3,False,127.0
2003219,2014-08-13,82,73,0.0,10,22,2,3,False,143.0
2006869,2014-08-14,79,64,0.15,10,18,3,3,False,162.0
2010738,2014-08-15,72,64,0.0,10,16,4,3,False,131.0
2014310,2014-08-16,78,66,0.0,10,14,5,3,False,122.0
2017929,2014-08-17,81,69,0.0,10,15,6,3,False,191.0
1980146,2014-08-18,80,64,0.01,10,16,0,3,False,127.0
2021656,2014-08-19,79,66,0.0,10,13,1,3,False,155.0
2025351,2014-08-20,82,71,0.0,10,14,2,3,False,156.0
2029077,2014-08-21,80,69,0.07,10,14,3,3,False,151.0
2032831,2014-08-22,76,66,1.2,10,15,4,3,False,136.0
2036395,2014-08-23,73,67,0.04,10,15,5,3,False,138.0
2040007,2014-08-24,80,65,0.0,10,13,6,3,False,139.0
2043660,2014-08-25,86,68,0.0,10,9,0,3,False,143.0
2047395,2014-08-26,85,71,0.0,10,14,1,3,False,156.0
2051251,2014-08-27,89,73,0.0,10,15,2,3,False,176.0
2055034,2014-08-28,80,68,0.0,10,17,3,3,False,153.0
2066412,2014-08-29,77,64,0.0,10,14,4,3,False,155.0
2058777,2014-08-30,77,68,0.0,10,17,5,3,False,145.0
2062576,2014-08-31,89,73,0.0,10,28,6,3,False,159.0
2074071,2014-09-01,87,76,0.79,10,12,0,4,True,152.0
2081917,2014-09-02,92,79,0.0,10,22,1,4,False,168.0
2078036,2014-09-03,84,73,0.0,10,18,2,4,False,163.0
2086031,2014-09-04,85,71,0.0,10,15,3,4,False,149.0
2090091,2014-09-05,85,73,0.0,10,15,4,4,False,188.0
2094123,2014-09-07,80,66,0.21,10,15,6,4,False,154.0
2097842,2014-09-08,76,66,0.0,10,16,0,4,False,174.0
2101857,2014-09-09,72,64,0.0,10,20,1,4,False,157.0
2105578,2014-09-10,75,63,0.0,10,16,2,4,False,148.0
2109354,2014-09-11,83,69,0.0,10,17,3,4,False,176.0
2070204,2014-09-12,75,63,0.0,10,14,4,4,False,160.0
2113285,2014-09-14,70,55,0.19,10,14,6,4,False,163.0
2116881,2014-09-15,71,55,0.0,10,12,0,4,False,143.0
2120887,2014-09-16,68,58,0.01,10,13,1,4,False,147.0
2124519,2014-09-17,72,60,0.41,10,10,2,4,False,164.0
2128357,2014-09-18,75,61,0.0,10,10,3,4,False,177.0
2132368,2014-09-19,65,55,0.0,10,18,4,4,False,163.0
2136346,2014-09-20,73,58,0.0,10,18,5,4,False,150.0
2140071,2014-09-21,77,66,0.21,10,10,6,4,False,141.0
2144048,2014-09-22,72,57,0.0,10,18,0,4,False,178.0
2148038,2014-09-23,72,54,0.0,10,15,1,4,False,168.0
2151863,2014-09-24,70,60,0.0,10,17,2,4,False,167.0
2163743,2014-09-25,64,58,0.02,10,24,3,4,False,139.0
2159851,2014-09-26,76,60,0.15,10,13,4,4,False,156.0
2167209,2014-09-27,82,72,0.0,10,8,5,4,False,160.0
2171208,2014-09-28,84,65,0.0,10,13,6,4,False,145.0
2175042,2014-09-29,84,65,0.0,10,13,0,4,False,150.0
2179191,2014-09-30,71,63,0.0,10,15,1,4,False,150.0
2182942,2014-10-01,66,61,0.04,10,14,2,4,False,158.0
2186567,2014-10-02,67,60,0.0,10,13,3,4,False,184.0
2190456,2014-10-03,68,57,0.0,10,14,4,4,False,168.0
2194713,2014-10-04,70,55,0.07,10,24,5,4,False,166.0
2198411,2014-10-05,61,47,0.98,10,20,6,4,False,153.0
2155728,2014-10-06,70,51,0.0,10,22,0,4,False,170.0
2201967,2014-10-07,72,64,0.0,10,21,1,4,False,170.0
2205897,2014-10-08,72,64,0.06,10,24,2,4,False,168.0
2210041,2014-10-09,69,58,0.0,10,24,3,4,False,160.0
2213915,2014-10-10,63,55,0.0,10,10,4,4,False,149.0
2217916,2014-10-11,60,52,0.13,10,16,5,4,False,137.0
2221426,2014-10-12,62,49,0.2,10,10,6,4,False,149.0
2224953,2014-10-13,65,54,0.0,10,14,0,4,True,134.0
2228444,2014-10-14,74,64,0.03,10,20,1,4,False,154.0
2232622,2014-10-15,76,69,0.0,10,23,2,4,False,164.0
2240732,2014-10-16,72,64,0.72,10,18,3,4,False,151.0
2236703,2014-10-17,71,0,0.08,10,15,4,4,False,157.0
2252247,2014-10-18,69,57,0.0,10,21,5,4,False,148.0
2256058,2014-10-19,57,45,0.0,10,25,6,4,False,121.0
2259429,2014-10-20,60,44,0.0,10,12,0,4,False,165.0
2263304,2014-10-21,66,55,0.0,10,14,1,4,False,162.0
2244739,2014-10-22,59,51,0.35,10,23,2,4,False,157.0
2267227,2014-10-23,54,51,1.0,10,25,3,4,False,132.0
2270835,2014-10-24,62,51,0.23,10,18,4,4,False,163.0
2274779,2014-10-25,68,52,0.0,10,17,5,4,False,152.0
2278500,2014-10-26,62,55,0.0,10,23,6,4,False,142.0
2282066,2014-10-27,64,51,0.0,10,16,0,4,False,147.0
2248370,2014-10-29,71,54,0.0,10,20,2,4,False,167.0
2286096,2014-10-30,58,49,0.0,10,17,3,4,False,162.0
2301747,2014-10-31,55,45,0.0,10,24,4,4,False,144.0
2289922,2014-11-01,48,43,0.05,10,24,5,4,False,166.0
2293872,2014-11-02,48,42,0.17,10,33,6,4,False,154.0
2297493,2014-11-03,62,41,0.0,10,20,0,4,False,170.0
2305547,2014-11-04,68,56,0.0,10,15,1,4,False,159.0
2309368,2014-11-05,64,57,0.0,10,17,2,4,False,163.0
2313114,2014-11-06,57,48,0.13,10,12,3,4,False,173.0
2316926,2014-11-07,52,41,0.21,10,28,4,4,False,129.0
2320525,2014-11-08,47,38,0.0,10,18,5,4,False,143.0
2324057,2014-11-09,57,47,0.0,10,10,6,4,False,149.0
2327511,2014-11-10,60,43,0.0,10,12,0,4,False,154.0
2331547,2014-11-11,63,48,0.0,10,13,1,4,True,133.0
2334869,2014-11-12,65,46,0.0,10,17,2,4,False,155.0
2338626,2014-11-13,48,37,0.0,10,13,3,4,False,134.0
2342311,2014-11-14,42,37,0.2,10,22,4,4,False,128.0
2345947,2014-11-15,42,34,0.0,10,15,5,4,False,135.0
2349344,2014-11-16,44,36,0.0,10,12,6,4,False,145.0
2352632,2014-11-17,52,39,0.51,10,24,0,4,False,142.0
2363717,2014-11-18,45,24,1.0,10,26,1,4,False,161.0
2356553,2014-11-19,35,22,0.0,10,21,2,4,False,152.0
2360135,2014-11-21,36,28,0.0,10,25,4,4,False,142.0
2367308,2014-11-22,44,29,0.0,10,18,5,4,False,151.0
2388152,2014-11-23,55,44,0.0,10,12,6,4,False,124.0
2370835,2014-11-24,66,48,0.61,10,31,0,4,False,172.0
2374797,2014-11-25,67,51,0.0,10,15,1,4,False,147.0
2378393,2014-11-26,51,34,0.0,10,24,2,4,False,127.0
2381727,2014-11-27,38,35,1.07,10,20,3,4,True,135.0
2384741,2014-11-28,37,29,0.01,10,22,4,4,False,161.0
2391589,2014-11-29,44,29,0.0,10,13,5,4,False,136.0
2394690,2014-11-30,54,44,0.0,10,14,6,4,False,155.0
2398034,2014-12-01,63,41,0.0,10,20,0,1,False,179.0
2401894,2014-12-02,43,35,0.05,10,20,1,1,False,154.0
2405624,2014-12-03,47,41,0.12,10,21,2,1,False,152.0
2409273,2014-12-05,47,34,0.0,10,17,4,1,False,139.0
2413004,2014-12-06,49,40,0.7,10,20,5,1,False,129.0
2420296,2014-12-07,41,30,1.14,10,24,6,1,False,135.0
2423701,2014-12-08,36,25,0.0,10,22,0,1,False,165.0
2416714,2014-12-09,45,36,0.45,10,30,1,1,False,150.0
2427455,2014-12-10,40,33,2.26,10,22,2,1,False,165.0
2431370,2014-12-12,37,32,0.0,10,21,4,1,False,152.0
2435330,2014-12-13,43,35,0.0,10,22,5,1,False,165.0
2439084,2014-12-14,45,38,0.0,10,16,6,1,False,162.0
2442679,2014-12-15,47,37,0.0,10,8,0,1,False,157.0
2446803,2014-12-16,49,36,0.0,10,13,1,1,False,147.0
2450625,2014-12-17,52,42,0.19,10,18,2,1,False,172.0
2454654,2014-12-18,42,38,0.0,10,23,3,1,False,161.0
2458517,2014-12-19,38,32,0.0,10,22,4,1,False,179.0
2462503,2014-12-20,33,30,0.0,10,14,5,1,False,146.0
2466026,2014-12-21,36,32,0.0,10,10,6,1,False,134.0
2469411,2014-12-22,45,35,0.0,10,17,0,1,False,141.0
2473135,2014-12-23,46,43,0.17,10,17,1,1,False,193.0
2477207,2014-12-24,55,43,0.08,3,18,2,1,False,156.0
2480722,2014-12-25,61,45,0.71,10,24,3,1,True,160.0
2484197,2014-12-26,49,41,0.0,10,14,4,1,False,169.0
2487902,2014-12-27,55,43,0.0,10,10,5,1,False,155.0
2491535,2014-12-28,52,42,0.0,10,15,6,1,False,156.0
2495101,2014-12-29,43,35,0.1,10,17,0,1,False,165.0
2498819,2014-12-30,34,28,0.0,10,16,1,1,False,149.0
2510221,2014-12-31,31,27,0.0,10,17,2,1,False,141.0
2513653,2015-01-01,38,28,0.0,10,18,3,1,True,167.0
2518245,2015-01-02,42,35,0.0,10,20,4,1,False,143.0
2521940,2015-01-03,41,32,0.0,10,14,5,1,False,170.0
2525545,2015-01-04,56,41,0.85,10,24,6,1,False,162.0
2529066,2015-01-05,49,22,0.13,10,28,0,1,False,158.0
2533063,2015-01-06,22,18,0.0,10,15,1,1,False,169.0
2537025,2015-01-07,25,10,0.05,10,30,2,1,False,163.0
2540580,2015-01-08,20,8,0.0,10,22,3,1,False,145.0
2502343,2015-01-09,32,20,0.0,10,22,4,1,False,162.0
2544125,2015-01-10,23,17,0.06,10,21,5,1,False,150.0
2547754,2015-01-12,39,34,0.0,10,13,0,1,False,164.0
2551689,2015-01-13,36,17,0.39,10,22,1,1,False,156.0
2555381,2015-01-14,31,17,0.0,10,16,2,1,False,168.0
2559039,2015-01-15,34,26,0.0,10,16,3,1,False,187.0
2562977,2015-01-16,42,20,0.0,10,32,4,1,False,167.0
2506540,2015-01-17,30,17,0.0,10,18,5,1,False,159.0
2566912,2015-01-18,42,30,0.0,10,16,6,1,False,247.0
2571759,2015-01-19,41,37,1.98,10,24,0,1,True,150.0
2575310,2015-01-20,39,32,0.0,10,16,1,1,False,163.0
2579372,2015-01-21,34,25,0.0,10,10,2,1,False,156.0
2583279,2015-01-22,39,30,0.0,10,20,3,1,False,154.0
2587008,2015-01-23,38,28,0.0,10,21,4,1,False,162.0
2598243,2015-01-24,39,32,0.66,10,22,5,1,False,167.0
2601824,2015-01-25,41,30,0.07,10,18,6,1,False,145.0
2605423,2015-01-26,28,21,0.0,10,29,0,1,False,155.0
2613242,2015-01-27,27,19,0.45,10,25,1,1,False,137.0
2609366,2015-01-28,33,18,0.01,10,18,2,1,False,152.0
2590886,2015-01-29,35,21,0.0,10,12,3,1,False,156.0
2616657,2015-01-30,37,20,0.07,10,32,4,1,False,156.0
2594661,2015-01-31,26,14,0.01,10,33,5,1,False,138.0
2620495,2015-02-01,35,21,0.0,10,12,6,1,False,127.0
2623932,2015-02-02,34,16,0.84,10,29,0,1,False,174.0
2628167,2015-02-03,28,15,0.26,10,23,1,1,False,157.0
2632194,2015-02-04,41,24,0.0,10,13,2,1,False,167.0
2636191,2015-02-05,39,14,0.0,10,28,3,1,False,162.0
2640097,2015-02-06,27,13,0.0,10,21,4,1,False,145.0
2655061,2015-02-07,36,26,0.0,10,15,5,1,False,143.0
2643919,2015-02-08,36,31,0.01,10,21,6,1,False,138.0
2647363,2015-02-09,31,26,0.03,10,22,0,1,False,169.0
2651205,2015-02-10,38,26,0.04,10,17,1,1,False,164.0
2658688,2015-02-11,33,22,0.0,10,17,2,1,False,154.0
2662641,2015-02-12,39,17,0.0,10,30,3,1,False,149.0
2666434,2015-02-13,21,9,0.0,10,29,4,1,False,150.0
2670235,2015-02-14,32,17,0.0,10,15,5,1,False,136.0
2673781,2015-02-15,25,5,0.01,10,33,6,1,False,129.0
2677145,2015-02-16,21,4,0.0,10,23,0,1,True,153.0
2684172,2015-02-17,28,14,0.11,10,15,1,1,False,197.0
2688001,2015-02-18,30,19,0.02,10,14,2,1,False,145.0
2691725,2015-02-19,25,10,0.0,10,29,3,1,False,174.0
2695368,2015-02-21,32,15,0.01,10,16,5,1,False,168.0
2698901,2015-02-22,41,32,0.71,10,15,6,1,False,165.0
2702475,2015-02-23,38,9,0.0,10,25,0,1,False,165.0
2706603,2015-02-24,24,6,0.0,10,17,1,1,False,179.0
2710463,2015-02-25,37,21,0.0,10,17,2,1,False,141.0
2714412,2015-02-26,29,22,0.0,10,16,3,1,False,148.0
2718079,2015-02-27,30,19,0.0,10,16,4,1,False,148.0
2721868,2015-02-28,29,15,0.0,10,18,5,1,False,143.0
2680606,2015-03-01,30,24,0.0,10,15,6,2,False,158.0
2725433,2015-03-02,38,28,0.48,10,25,0,2,False,169.0
2736931,2015-03-03,36,24,0.0,10,17,1,2,False,156.0
2729320,2015-03-04,47,36,0.73,10,12,2,2,False,147.0
2733223,2015-03-05,40,21,0.46,10,24,3,2,False,163.0
2740833,2015-03-06,27,15,0.38,10,16,4,2,False,159.0
2744987,2015-03-07,38,21,0.0,10,15,5,2,False,162.0
2748731,2015-03-08,48,35,0.0,10,21,6,2,False,125.0
2752219,2015-03-09,53,37,0.02,10,15,0,2,False,174.0
2756601,2015-03-11,58,37,0.44,10,18,2,2,False,146.0
2760507,2015-03-12,47,38,0.0,10,25,3,2,False,164.0
2764433,2015-03-13,43,31,0.0,10,15,4,2,False,129.0
2768329,2015-03-14,52,38,0.21,10,14,5,2,False,128.0
2771846,2015-03-15,47,37,0.81,10,30,6,2,False,138.0
2775167,2015-03-16,51,36,0.0,10,17,0,2,False,146.0
2778988,2015-03-17,54,35,0.0,10,33,1,2,False,155.0
2782936,2015-03-18,37,29,0.01,10,30,2,2,False,161.0
2786747,2015-03-19,42,29,0.0,10,17,3,2,False,139.0
2790325,2015-03-20,37,30,0.0,10,18,4,2,False,135.0
2794042,2015-03-21,48,29,0.29,10,18,5,2,False,148.0
2797543,2015-03-22,44,29,0.0,10,24,6,2,False,149.0
2800961,2015-03-23,37,24,0.0,10,22,0,2,False,166.0
2804822,2015-03-24,44,26,0.0,10,12,1,2,False,170.0
2808507,2015-03-26,57,37,0.05,10,15,3,2,False,166.0
2812405,2015-03-27,46,39,0.52,10,20,4,2,False,144.0
2816123,2015-03-28,41,29,0.0,10,20,5,2,False,153.0
2819586,2015-03-29,46,27,0.0,10,17,6,2,False,148.0
2823173,2015-03-30,53,34,0.0,10,22,0,2,False,176.0
2827037,2015-03-31,46,36,0.0,10,16,1,2,False,148.0
2830821,2015-04-01,51,34,0.14,10,16,2,2,False,168.0
2834623,2015-04-02,62,39,0.0,10,22,3,2,False,159.0
2838591,2015-04-03,63,54,0.0,10,20,4,2,False,141.0
2842381,2015-04-04,59,44,0.04,10,31,5,2,False,158.0
2846047,2015-04-05,61,43,0.0,10,23,6,2,False,130.0
2849509,2015-04-06,60,40,0.0,10,14,0,2,False,149.0
2868362,2015-04-07,56,42,0.01,10,20,1,2,False,147.0
2871999,2015-04-08,45,37,0.16,10,21,2,2,False,130.0
2853434,2015-04-09,44,37,0.0,10,20,3,2,False,129.0
2856942,2015-04-10,57,39,0.25,10,16,4,2,False,118.0
2875438,2015-04-11,56,46,0.0,10,28,5,2,False,136.0
2879403,2015-04-12,65,44,0.0,10,17,6,2,False,156.0
2883081,2015-04-13,64,48,0.0,10,24,0,2,False,157.0
2887321,2015-04-14,65,54,0.0,10,20,1,2,False,160.0
2891324,2015-04-15,70,52,0.0,10,21,2,2,False,182.0
2895313,2015-04-16,62,48,0.0,10,14,3,2,False,162.0
2899237,2015-04-17,71,55,0.08,10,15,4,2,False,170.0
2903370,2015-04-18,77,56,0.0,10,18,5,2,False,162.0
2907690,2015-04-19,62,48,0.0,10,15,6,2,False,151.0
2911332,2015-04-20,58,45,0.0,10,31,0,2,False,153.0
2860773,2015-04-21,66,52,0.0,10,21,1,2,False,158.0
2915295,2015-04-22,66,51,0.07,10,22,2,2,False,172.0
2919317,2015-04-23,49,42,0.1,10,24,3,2,False,139.0
2923127,2015-04-24,50,39,0.0,10,25,4,2,False,139.0
2927064,2015-04-25,59,39,0.0,10,16,5,2,False,134.0
2864639,2015-04-26,60,45,0.0,10,18,6,2,False,138.0
2930841,2015-04-27,60,49,0.0,10,18,0,2,False,165.0
2934687,2015-04-28,68,51,0.0,10,20,1,2,False,178.0
2938697,2015-04-29,75,48,0.0,10,24,2,2,False,171.0
2951375,2015-04-30,63,47,0.0,10,20,3,2,False,160.0
2955323,2015-05-01,59,48,0.0,10,13,4,2,False,148.0
2959382,2015-05-02,68,48,0.0,10,16,5,2,False,165.0
2947052,2015-05-03,75,51,0.0,10,17,6,2,False,189.0
2975637,2015-05-04,82,54,0.0,10,21,0,2,False,217.0
2971210,2015-05-05,80,66,0.0,10,15,1,2,False,169.0
2980158,2015-05-06,69,59,0.0,10,12,2,2,False,191.0
2984332,2015-05-07,75,52,0.0,10,14,3,2,False,165.0
2988630,2015-05-08,78,55,0.0,10,14,4,2,False,167.0
2992971,2015-05-09,64,53,0.0,6,14,5,2,False,142.0
2996756,2015-05-10,81,57,0.01,10,17,6,2,False,154.0
3000723,2015-05-11,81,68,0.0,10,21,0,2,False,168.0
3005244,2015-05-12,86,64,0.0,10,22,1,2,False,150.0
3009600,2015-05-13,67,54,0.0,10,23,2,2,False,139.0
3013768,2015-05-14,71,52,0.0,10,16,3,2,False,169.0
3017961,2015-05-15,74,56,0.0,10,22,4,2,False,154.0
2942917,2015-05-16,74,59,0.01,10,9,5,2,False,147.0
3022130,2015-05-17,82,61,0.28,10,12,6,2,False,182.0
3026273,2015-05-18,70,55,0.0,10,22,0,2,False,169.0
3030456,2015-05-19,80,55,0.01,10,16,1,2,False,171.0
2967183,2015-05-20,67,55,0.0,10,23,2,2,False,177.0
2963375,2015-05-21,61,54,0.0,10,14,3,2,False,149.0
3038558,2015-05-22,74,55,0.0,10,21,4,2,False,172.0
3046618,2015-05-23,68,50,0.0,10,22,5,2,False,145.0
3042795,2015-05-24,79,56,0.0,10,18,6,2,False,152.0
3050388,2015-05-25,83,65,0.0,10,18,0,2,True,151.0
3054210,2015-05-26,85,67,0.0,10,17,1,2,False,164.0
3062701,2015-05-27,81,67,0.0,10,22,2,2,False,168.0
3058550,2015-05-28,82,67,0.02,10,15,3,2,False,183.0
3066680,2015-05-30,82,66,0.0,10,22,5,2,False,157.0
3070880,2015-05-31,84,57,0.0,10,21,6,2,False,172.0
3034619,2015-06-01,57,51,1.69,10,21,0,3,False,158.0
3074923,2015-06-02,55,50,0.47,10,18,1,3,False,149.0
3078788,2015-06-03,67,53,0.24,10,13,2,3,False,188.0
3082982,2015-06-05,68,55,0.0,10,12,4,3,False,170.0
3087048,2015-06-06,74,59,0.55,10,23,5,3,False,183.0
3091040,2015-06-07,71,57,0.0,10,20,6,3,False,129.0
3094925,2015-06-08,77,62,0.0,10,21,0,3,False,172.0
3099156,2015-06-09,85,66,0.05,10,22,1,3,False,182.0
3103387,2015-06-10,81,67,0.0,10,16,2,3,False,185.0
3107786,2015-06-12,87,72,0.0,10,13,4,3,False,191.0
3120679,2015-06-13,83,73,0.0,10,20,5,3,False,166.0
