,INCIDENT_DATE,TEMP_MAX_F,TEMP_MIN_F,PRECIPITATION_INCHES,VISIBILITY_MILES,MAX_WIND_SPEED_MPH,WEEKDAY,SEASON,HOLIDAY,TOTAL_CALL
3336439,2015-08-10,80,70,0.0,10,16,0,3,False,785.0
3340516,2015-08-11,82,71,0.67,10,22,1,3,False,694.0
3344349,2015-08-12,84,72,0.51,10,16,2,3,False,702.0
3348373,2015-08-13,83,69,0.0,10,13,3,3,False,714.0
3352484,2015-08-14,87,71,0.0,10,16,4,3,False,757.0
3356807,2015-08-15,91,75,0.0,10,20,5,3,False,781.0
3361117,2015-08-16,91,77,0.0,10,12,6,3,False,833.0
3365331,2015-08-17,91,80,0.0,10,15,0,3,False,819.0
3369683,2015-08-18,89,77,0.0,10,21,1,3,False,726.0
3373930,2015-08-19,86,76,0.0,10,18,2,3,False,759.0
3378015,2015-08-20,86,78,0.0,10,18,3,3,False,769.0
3382201,2015-08-21,85,72,0.32,10,21,4,3,False,817.0
3386282,2015-08-22,83,70,0.0,10,14,5,3,False,813.0
3390358,2015-08-23,81,71,0.0,10,12,6,3,False,816.0
3394403,2015-08-24,85,74,0.0,10,14,0,3,False,765.0
3398490,2015-08-25,87,76,0.0,10,16,1,3,False,748.0
3402583,2015-08-26,82,69,0.0,10,17,2,3,False,696.0
3406462,2015-08-27,79,68,0.0,10,15,3,3,False,714.0
3410464,2015-08-28,80,66,0.0,10,10,4,3,False,675.0
3414352,2015-08-29,85,70,0.0,10,17,5,3,False,817.0
3418332,2015-08-30,90,73,0.0,10,14,6,3,False,797.0
3422337,2015-08-31,91,77,0.08,10,15,0,3,False,822.0
3426722,2015-09-01,87,77,0.0,10,13,1,4,False,758.0
3430859,2015-09-02,87,75,0.0,10,15,2,4,False,756.0
3434999,2015-09-03,92,77,0.0,10,9,3,4,False,755.0
3439293,2015-09-04,83,72,0.0,10,20,4,4,False,753.0
3443448,2015-09-05,80,67,0.0,10,15,5,4,False,757.0
3447382,2015-09-06,84,67,0.0,10,14,6,4,False,786.0
3451319,2015-09-07,90,71,0.0,10,17,0,4,True,698.0
3455295,2015-09-08,94,76,0.0,10,17,1,4,False,825.0
3467971,2015-09-09,88,75,0.0,10,17,2,4,False,811.0
3472112,2015-09-10,81,71,0.66,10,18,3,4,False,714.0
3476043,2015-09-11,81,66,0.52,10,17,4,4,False,738.0
3480139,2015-09-13,78,64,0.22,10,20,6,4,False,699.0
3483888,2015-09-14,75,59,0.0,10,21,0,4,False,739.0
3487982,2015-09-15,83,65,0.0,10,10,1,4,False,734.0
3459659,2015-09-16,87,68,0.0,10,12,2,4,False,760.0
3463817,2015-09-17,87,71,0.0,10,15,3,4,False,772.0
3491919,2015-09-18,84,70,0.0,10,13,4,4,False,754.0
3496277,2015-09-19,80,69,0.0,10,16,5,4,False,765.0
3500463,2015-09-20,76,65,0.0,10,18,6,4,False,749.0
3504312,2015-09-21,71,59,0.0,10,18,0,4,False,741.0
3508322,2015-09-22,72,61,0.0,10,17,1,4,False,717.0
3512263,2015-09-23,78,60,0.0,10,9,2,4,False,691.0
3520135,2015-09-24,79,63,0.0,10,17,3,4,False,721.0
3516051,2015-09-25,71,64,0.0,10,18,4,4,False,738.0
3524165,2015-09-26,69,61,0.0,10,17,5,4,False,723.0
3527920,2015-09-27,69,56,0.0,10,14,6,4,False,677.0
3531570,2015-09-28,79,64,0.0,10,12,0,4,False,757.0
3535684,2015-09-29,81,71,0.0,10,13,1,4,False,742.0
3539775,2015-09-30,78,61,1.05,10,22,2,4,False,683.0
3543721,2015-10-01,63,55,0.06,10,21,3,4,False,662.0
3550943,2015-10-02,57,50,0.13,10,29,4,4,False,735.0
3554773,2015-10-04,63,54,0.02,10,28,6,4,False,705.0
3558362,2015-10-05,65,52,0.0,10,18,0,4,False,757.0
3562475,2015-10-06,73,55,0.0,10,10,1,4,False,752.0
3566733,2015-10-07,73,59,0.0,10,12,2,4,False,750.0
3570844,2015-10-08,67,60,0.0,10,12,3,4,False,806.0
3574969,2015-10-09,78,62,0.0,10,28,4,4,False,842.0
3579173,2015-10-10,65,52,0.5,10,18,5,4,False,722.0
3583063,2015-10-11,69,53,0.0,10,10,6,4,False,718.0
3586853,2015-10-12,76,57,0.0,10,17,0,4,True,741.0
3590670,2015-10-13,72,62,0.0,10,13,1,4,False,878.0
3594914,2015-10-14,68,59,0.0,10,14,2,4,False,777.0
3598920,2015-10-15,64,53,0.0,10,14,3,4,False,738.0
3602999,2015-10-16,63,55,0.0,10,24,4,4,False,738.0
3607014,2015-10-17,55,44,0.0,10,17,5,4,False,708.0
3610633,2015-10-18,50,39,0.0,10,20,6,4,False,668.0
3614041,2015-10-19,52,38,0.0,10,15,0,4,False,746.0
3617952,2015-10-20,71,49,0.0,10,16,1,4,False,719.0
3622011,2015-10-21,75,57,0.0,10,13,2,4,False,829.0
3626093,2015-10-22,74,57,0.0,10,14,3,4,False,727.0
3630178,2015-10-23,66,47,0.0,10,17,4,4,False,730.0
3547418,2015-10-24,56,41,0.0,10,12,5,4,False,628.0
3634102,2015-10-25,68,52,0.01,10,22,6,4,False,655.0
3637619,2015-10-26,59,48,0.02,10,14,0,4,False,685.0
3641459,2015-10-27,59,46,0.0,10,12,1,4,False,665.0
3645145,2015-10-28,70,51,0.0,10,29,2,4,False,721.0
3648871,2015-10-29,72,60,1.26,10,28,3,4,False,742.0
3652763,2015-10-30,60,49,0.0,10,21,4,4,False,728.0
3656742,2015-10-31,54,44,0.0,10,13,5,4,False,721.0
3660552,2015-11-01,65,54,0.0,10,15,6,4,False,797.0
3664868,2015-11-02,63,57,0.0,10,12,0,4,False,793.0
3668876,2015-11-03,73,52,0.0,10,10,1,4,False,695.0
3672719,2015-11-04,69,55,0.0,10,12,2,4,False,730.0
3676640,2015-11-05,71,57,0.0,9,8,3,4,False,725.0
3680607,2015-11-06,73,66,0.0,10,22,4,4,False,735.0
3684697,2015-11-07,71,54,0.0,10,18,5,4,False,707.0
3688457,2015-11-08,58,48,0.0,10,18,6,4,False,661.0
3691905,2015-11-09,60,47,0.0,10,12,0,4,False,774.0
3695876,2015-11-10,59,52,0.0,10,24,1,4,False,654.0
3699680,2015-11-11,57,50,0.5,10,17,2,4,True,665.0
3703191,2015-11-13,58,48,0.01,10,26,4,4,False,733.0
3707091,2015-11-14,49,43,0.0,10,28,5,4,False,684.0
3710610,2015-11-15,59,42,0.0,10,16,6,4,False,697.0
3714125,2015-11-16,68,51,0.0,10,10,0,4,False,751.0
3718101,2015-11-17,52,41,0.0,10,20,1,4,False,703.0
3721888,2015-11-18,59,45,0.0,10,15,2,4,False,701.0
3725681,2015-11-19,63,57,0.0,10,25,3,4,False,767.0
3729562,2015-11-20,64,47,1.16,10,17,4,4,False,722.0
3733488,2015-11-21,54,43,0.0,10,15,5,4,False,689.0
3737099,2015-11-22,56,44,0.0,10,18,6,4,False,670.0
3740527,2015-11-23,43,36,0.0,10,23,0,4,False,721.0
3744196,2015-11-24,46,34,0.0,10,13,1,4,False,681.0
3747866,2015-11-25,48,40,0.0,10,9,2,4,False,659.0
3751457,2015-11-26,59,41,0.0,10,9,3,4,True,637.0
3754668,2015-11-27,64,49,0.0,10,13,4,4,False,734.0
3758356,2015-11-28,61,44,0.0,10,12,5,4,False,675.0
3761717,2015-11-29,47,38,0.03,10,15,6,4,False,643.0
3765043,2015-11-30,46,34,0.0,10,20,0,4,False,729.0
3768788,2015-12-02,57,46,0.24,10,15,2,1,False,781.0
3772760,2015-12-03,55,45,0.1,10,24,3,1,False,663.0
3776714,2015-12-04,51,44,0.0,10,15,4,1,False,759.0
3780647,2015-12-06,53,41,0.0,10,9,6,1,False,736.0
3784275,2015-12-07,54,44,0.0,10,9,0,1,False,766.0
3788332,2015-12-08,48,42,0.0,10,13,1,1,False,683.0
3791926,2015-12-09,55,40,0.0,10,14,2,1,False,682.0
3795579,2015-12-10,60,52,0.0,10,12,3,1,False,702.0
3799628,2015-12-11,61,50,0.0,10,10,4,1,False,796.0
3807317,2015-12-12,65,55,0.0,10,9,5,1,False,757.0
3811269,2015-12-13,62,53,0.0,10,13,6,1,False,741.0
3815041,2015-12-14,64,51,0.0,10,13,0,1,False,699.0
3819109,2015-12-15,64,52,0.39,10,28,1,1,False,758.0
3823017,2015-12-16,52,46,0.0,10,16,2,1,False,742.0
3826884,2015-12-17,59,50,0.05,10,13,3,1,False,764.0
3830784,2015-12-18,57,39,0.88,10,21,4,1,False,744.0
3834697,2015-12-19,40,36,0.01,10,24,5,1,False,770.0
3838294,2015-12-20,44,36,0.0,10,20,6,1,False,716.0
3841741,2015-12-21,57,40,0.0,10,15,0,1,False,709.0
3845592,2015-12-22,63,55,0.0,10,14,1,1,False,741.0
3849455,2015-12-23,63,50,0.18,8,16,2,1,False,778.0
3853375,2015-12-24,72,59,1.46,10,18,3,1,False,782.0
3803652,2015-12-25,63,54,0.0,10,7,4,1,True,732.0
3857197,2015-12-26,58,46,0.03,10,16,5,1,False,674.0
3860580,2015-12-27,63,46,0.14,10,17,6,1,False,770.0
3864144,2015-12-28,46,35,0.02,10,23,0,1,False,745.0
3867805,2015-12-29,47,34,0.37,10,23,1,1,False,690.0
3871395,2015-12-30,48,39,0.13,10,9,2,1,False,684.0
3874988,2015-12-31,50,43,0.2,10,17,3,1,False,681.0
3878439,2016-01-01,43,36,0.0,10,18,4,1,True,940.0
3883316,2016-01-02,41,35,0.0,10,20,5,1,False,706.0
3886753,2016-01-04,38,16,0.0,10,28,0,1,False,684.0
3890458,2016-01-05,30,14,0.0,10,23,1,1,False,724.0
3894080,2016-01-06,42,27,0.0,10,12,2,1,False,708.0
3898002,2016-01-07,47,33,0.0,10,10,3,1,False,744.0
3901850,2016-01-08,46,35,0.0,10,16,4,1,False,725.0
3905722,2016-01-10,59,42,0.63,10,26,6,1,False,689.0
3909216,2016-01-11,40,28,0.79,10,22,0,1,False,715.0
3913007,2016-01-12,44,27,0.0,10,26,1,1,False,729.0
3916704,2016-01-13,31,24,0.0,10,28,2,1,False,698.0
3920425,2016-01-14,39,24,0.0,10,17,3,1,False,726.0
3924137,2016-01-15,50,35,0.0,10,18,4,1,False,722.0
3927989,2016-01-16,51,42,0.24,10,18,5,1,False,682.0
3931643,2016-01-17,43,30,0.02,10,15,6,1,False,689.0
3935113,2016-01-18,33,20,0.05,10,26,0,1,True,675.0
3938599,2016-01-19,30,19,0.0,10,29,1,1,False,730.0
3942482,2016-01-20,37,30,0.0,10,26,2,1,False,724.0
3946254,2016-01-21,37,28,0.0,10,21,3,1,False,706.0
3950013,2016-01-22,30,23,0.0,10,16,4,1,False,745.0
3953916,2016-01-23,28,25,0.16,7,33,5,1,False,830.0
3957909,2016-01-24,36,24,0.8,10,29,6,1,False,875.0
3961897,2016-01-26,48,36,0.0,10,12,1,1,False,835.0
3966144,2016-01-27,47,36,0.01,10,21,2,1,False,734.0
3970113,2016-01-28,43,32,0.0,10,13,3,1,False,802.0
3974155,2016-01-29,41,32,0.0,10,24,4,1,False,775.0
3981884,2016-01-30,40,30,0.0,10,14,5,1,False,688.0
3978228,2016-01-31,55,37,0.0,10,9,6,1,False,740.0
3985634,2016-02-01,59,45,0.0,10,15,0,1,False,789.0
3989759,2016-02-02,51,38,0.0,10,9,1,1,False,798.0
3993834,2016-02-03,57,42,0.0,10,22,2,1,False,737.0
3997743,2016-02-04,58,44,0.69,10,24,3,1,False,744.0
4001768,2016-02-05,43,32,0.31,10,23,4,1,False,788.0
4005778,2016-02-06,40,32,0.05,10,14,5,1,False,694.0
4009570,2016-02-07,46,35,0.0,10,21,6,1,False,617.0
4013117,2016-02-08,39,28,0.0,10,25,0,1,False,708.0
4016885,2016-02-10,39,32,0.01,10,20,2,1,False,738.0
4020799,2016-02-11,32,20,0.0,10,29,3,1,False,711.0
4024654,2016-02-12,27,17,0.0,10,22,4,1,False,718.0
4036126,2016-02-13,23,8,0.0,10,32,5,1,False,696.0
4028524,2016-02-14,17,1,0.0,10,24,6,1,False,689.0
4031962,2016-02-16,57,35,0.49,10,32,1,1,False,788.0
4039754,2016-02-18,37,28,0.0,10,22,3,1,False,718.0
4043525,2016-02-19,40,25,0.0,10,15,4,1,False,781.0
4047323,2016-02-20,61,40,0.0,10,17,5,1,False,737.0
4051239,2016-02-21,56,43,0.0,10,17,6,1,False,686.0
4054894,2016-02-22,53,38,0.05,10,14,0,1,False,830.0
4059004,2016-02-24,61,37,0.3,8,39,2,1,False,747.0
4063005,2016-02-25,61,39,1.48,10,28,3,1,False,817.0
4066980,2016-02-26,39,29,0.0,10,29,4,1,False,743.0
4071065,2016-02-27,42,28,0.0,10,20,5,1,False,704.0
4074837,2016-02-28,61,39,0.0,10,18,6,1,False,726.0
4078484,2016-02-29,61,42,0.0,10,22,0,1,False,812.0
4082661,2016-03-01,53,40,0.07,10,17,1,2,False,800.0
4107928,2016-03-02,56,30,0.17,10,29,2,2,False,738.0
4111827,2016-03-03,36,27,0.0,10,20,3,2,False,766.0
4131977,2016-03-04,42,30,0.04,10,18,4,2,False,752.0
4086693,2016-03-06,45,33,0.0,10,8,6,2,False,795.0
4090435,2016-03-07,60,37,0.0,10,21,0,2,False,865.0
4094794,2016-03-08,61,44,0.0,10,13,1,2,False,794.0
4099073,2016-03-09,74,41,0.0,10,13,2,2,False,853.0
4103466,2016-03-10,78,64,0.0,10,15,3,2,False,811.0
4115798,2016-03-11,63,49,0.04,10,24,4,2,False,824.0
4120253,2016-03-12,57,42,0.0,10,15,5,2,False,737.0
4124224,2016-03-13,62,50,0.0,10,10,6,2,False,703.0
4127901,2016-03-14,52,42,0.02,10,25,0,2,False,772.0
4140095,2016-03-15,55,44,0.17,10,25,1,2,False,817.0
4144279,2016-03-16,65,46,0.0,10,14,2,2,False,764.0
4148281,2016-03-17,63,45,0.02,10,24,3,2,False,775.0
4136045,2016-03-18,57,45,0.04,10,24,4,2,False,808.0
4152556,2016-03-19,47,37,0.0,10,17,5,2,False,721.0
4156168,2016-03-20,41,34,0.0,10,23,6,2,False,663.0
4163379,2016-03-21,49,34,0.14,10,28,0,2,False,773.0
4159568,2016-03-22,55,37,0.0,10,21,1,2,False,755.0
4167289,2016-03-23,71,50,0.0,10,17,2,2,False,781.0
4171320,2016-03-24,53,44,0.0,10,21,3,2,False,827.0
4175317,2016-03-25,73,45,0.0,10,17,4,2,False,724.0
4179158,2016-03-26,51,39,0.07,10,15,5,2,False,679.0
4182719,2016-03-27,53,43,0.0,10,10,6,2,False,701.0
4186141,2016-03-28,62,43,0.19,10,33,0,2,False,743.0
4190011,2016-03-29,52,43,0.32,10,29,1,2,False,723.0
4193745,2016-03-31,70,49,0.0,10,22,3,2,False,784.0
4197766,2016-04-01,79,57,0.0,10,18,4,2,False,832.0
4213391,2016-04-02,60,48,0.01,10,16,5,2,False,714.0
4202112,2016-04-03,50,36,0.24,10,37,6,2,False,730.0
4217283,2016-04-04,45,32,0.0,10,21,0,2,False,767.0
4205615,2016-04-05,42,27,0.5,10,20,1,2,False,778.0
4209490,2016-04-06,46,32,0.0,10,25,2,2,False,776.0
4221252,2016-04-07,59,47,0.0,10,26,3,2,False,740.0
4225195,2016-04-08,51,43,0.15,10,25,4,2,False,765.0
4232970,2016-04-10,49,33,0.07,10,21,6,2,False,733.0
4236526,2016-04-11,60,44,0.0,10,22,0,2,False,726.0
4229121,2016-04-12,58,46,0.04,10,22,1,2,False,740.0
4240592,2016-04-13,56,42,0.19,10,13,2,2,False,795.0
4244633,2016-04-14,60,43,0.0,10,14,3,2,False,738.0
4248529,2016-04-15,62,44,0.0,10,14,4,2,False,756.0
4252480,2016-04-16,64,45,0.0,10,14,5,2,False,787.0
4256366,2016-04-17,72,48,0.0,10,13,6,2,False,739.0
4260247,2016-04-18,79,50,0.0,10,13,0,2,False,821.0
4264393,2016-04-19,69,58,0.0,10,20,1,2,False,838.0
4268512,2016-04-20,66,51,0.0,10,16,2,2,False,811.0
4272540,2016-04-21,70,50,0.0,10,16,3,2,False,795.0
4276712,2016-04-22,77,61,0.0,10,14,4,2,False,808.0
4280932,2016-04-23,69,57,0.14,10,16,5,2,False,816.0
4284842,2016-04-24,66,48,0.0,10,17,6,2,False,729.0
4306723,2016-04-25,66,51,0.0,10,12,0,2,False,786.0
4288389,2016-04-26,57,47,0.19,10,22,1,2,False,704.0
4291989,2016-04-27,58,46,0.11,10,16,2,2,False,730.0
4295733,2016-04-28,57,48,0.0,10,14,3,2,False,671.0
4299255,2016-04-29,57,48,0.0,10,21,4,2,False,707.0
4302874,2016-04-30,62,48,0.02,10,14,5,2,False,722.0
4310777,2016-05-01,51,46,0.0,10,15,6,2,False,704.0
4325802,2016-05-02,61,45,0.15,10,8,0,2,False,693.0
4314131,2016-05-03,55,52,0.73,10,18,1,2,False,734.0
4318043,2016-05-04,54,50,0.07,10,17,2,2,False,786.0
4322013,2016-05-05,57,47,0.02,10,17,3,2,False,723.0
4356735,2016-05-06,55,49,0.38,10,25,4,2,False,778.0
4329628,2016-05-07,57,48,0.18,10,14,5,2,False,716.0
4333320,2016-05-08,65,49,0.07,10,28,6,2,False,718.0
4336960,2016-05-09,73,54,0.08,10,26,0,2,False,797.0
4341135,2016-05-10,64,51,0.0,10,14,1,2,False,752.0
4345111,2016-05-11,74,54,0.0,10,14,2,2,False,786.0
4388151,2016-05-12,77,56,0.0,10,13,3,2,False,845.0
4349391,2016-05-14,72,60,0.25,10,29,5,2,False,719.0
4353158,2016-05-15,59,47,0.0,10,24,6,2,False,712.0
4360664,2016-05-16,67,44,0.0,10,30,0,2,False,795.0
4364744,2016-05-17,68,57,0.0,10,16,1,2,False,770.0
4368670,2016-05-18,68,55,0.0,10,14,2,2,False,808.0
4372587,2016-05-19,71,56,0.0,10,14,3,2,False,715.0
4376530,2016-05-20,76,57,0.0,10,17,4,2,False,805.0
4380765,2016-05-21,66,56,0.0,10,13,5,2,False,727.0
4384538,2016-05-22,70,54,0.18,10,12,6,2,False,761.0
4392327,2016-05-24,72,60,0.26,10,10,1,2,False,801.0
4396310,2016-05-25,90,62,0.02,10,13,2,2,False,827.0
4400577,2016-05-26,91,71,0.0,10,17,3,2,False,925.0
4404888,2016-05-27,86,68,0.0,10,16,4,2,False,850.0
4409240,2016-05-28,91,73,0.0,10,17,5,2,False,794.0
4413445,2016-05-29,86,71,0.0,10,20,6,2,False,814.0
4417491,2016-05-30,81,69,1.53,10,14,0,2,True,735.0
4421153,2016-05-31,83,73,0.0,10,15,1,2,False,839.0
4425493,2016-06-01,83,67,0.0,10,14,2,3,False,836.0
4429664,2016-06-02,74,62,0.0,10,15,3,3,False,780.0
4433734,2016-06-03,72,63,0.0,10,10,4,3,False,796.0
4437722,2016-06-04,82,66,0.02,10,14,5,3,False,760.0
4478366,2016-06-05,73,66,0.27,10,15,6,3,False,717.0
4441693,2016-06-06,87,68,0.67,10,16,0,3,False,862.0
4446003,2016-06-07,87,67,0.0,10,21,1,3,False,766.0
4450118,2016-06-08,70,56,0.01,10,24,2,3,False,748.0
4453979,2016-06-09,73,56,0.44,10,25,3,3,False,785.0
4457814,2016-06-10,78,59,0.0,10,18,4,3,False,854.0
4462092,2016-06-11,90,64,0.0,10,20,5,3,False,836.0
4466334,2016-06-12,86,64,0.1,10,33,6,3,False,808.0
4470396,2016-06-13,74,59,0.0,10,25,0,3,False,749.0
4474450,2016-06-14,80,60,0.0,10,16,1,3,False,766.0
4486034,2016-06-15,86,67,0.0,10,16,2,3,False,793.0
4490124,2016-06-16,77,68,0.12,10,8,3,3,False,737.0
4481952,2016-06-17,77,66,0.0,10,17,4,3,False,778.0
4494109,2016-06-18,86,63,0.0,10,16,5,3,False,883.0
4498237,2016-06-19,83,69,0.0,10,17,6,3,False,786.0
4502091,2016-06-20,82,66,0.0,10,15,0,3,False,818.0
4506332,2016-06-21,88,74,0.0,10,23,1,3,False,796.0
4510449,2016-06-22,84,68,0.0,10,28,2,3,False,805.0
4514578,2016-06-23,78,68,0.0,10,12,3,3,False,805.0
4518665,2016-06-24,84,69,0.0,10,17,4,3,False,859.0
4522958,2016-06-25,82,66,0.0,10,13,5,3,False,773.0
4526924,2016-06-26,85,70,0.0,10,20,6,3,False,744.0
4530830,2016-06-27,82,69,0.0,10,23,0,3,False,910.0
4535167,2016-06-28,76,70,0.54,10,14,1,3,False,736.0
4539022,2016-06-29,86,70,0.07,10,13,2,3,False,812.0
4543134,2016-06-30,87,70,0.0,10,16,3,3,False,807.0
4547260,2016-07-01,81,70,0.0,10,18,4,3,False,787.0
4551264,2016-07-02,78,68,0.28,10,20,5,3,False,754.0
4555144,2016-07-03,81,69,0.0,10,16,6,3,False,749.0
4559020,2016-07-04,85,70,0.0,10,22,0,3,True,774.0
4562823,2016-07-05,89,69,1.08,10,12,1,3,False,838.0
4567118,2016-07-06,93,77,0.0,10,15,2,3,False,824.0
4575505,2016-07-07,93,77,0.0,10,16,3,3,False,815.0
4579858,2016-07-08,85,70,0.02,10,15,4,3,False,825.0
4583959,2016-07-09,73,66,0.01,10,13,5,3,False,709.0
4587655,2016-07-10,81,67,0.41,10,22,6,3,False,799.0
4591517,2016-07-11,82,69,0.0,10,13,0,3,False,782.0
4595597,2016-07-12,83,71,0.0,10,20,1,3,False,766.0
4599706,2016-07-13,85,73,0.0,10,20,2,3,False,769.0
4603755,2016-07-14,90,76,0.0,10,31,3,3,False,833.0
4607897,2016-07-15,92,83,0.5,10,16,4,3,False,836.0
4612223,2016-07-16,91,78,0.0,10,15,5,3,False,783.0
4616294,2016-07-17,92,78,0.0,10,16,6,3,False,812.0
4620367,2016-07-18,95,78,0.0,10,29,0,3,False,855.0
4624744,2016-07-19,85,77,0.12,10,18,1,3,False,760.0
4628707,2016-07-20,84,71,0.0,10,14,2,3,False,766.0
4632705,2016-07-21,91,75,0.0,10,18,3,3,False,792.0
4571287,2016-07-22,97,77,0.0,10,18,4,3,False,790.0
4636771,2016-07-23,97,84,0.0,10,23,5,3,False,800.0
4641113,2016-07-24,93,76,0.0,10,18,6,3,False,826.0
4645226,2016-07-25,92,77,0.02,10,20,0,3,False,883.0
4649466,2016-07-26,90,75,0.77,10,16,1,3,False,770.0
4653579,2016-07-27,94,77,0.0,10,13,2,3,False,820.0
4657815,2016-07-28,93,79,0.0,10,21,3,3,False,826.0
4661946,2016-07-29,85,71,0.89,10,16,4,3,False,781.0
4674095,2016-07-30,83,75,0.13,10,13,5,3,False,781.0
4678149,2016-07-31,81,73,0.18,10,17,6,3,False,798.0
4681918,2016-08-01,79,71,0.57,10,17,0,3,False,741.0
4685919,2016-08-02,78,71,0.0,10,20,1,3,False,801.0
4690020,2016-08-03,81,68,0.0,10,13,2,3,False,796.0
4693960,2016-08-04,83,70,0.0,10,14,3,3,False,744.0
4665950,2016-08-05,85,72,0.0,10,17,4,3,False,781.0
4718322,2016-08-06,90,75,0.0,10,22,5,3,False,806.0
4697891,2016-08-07,88,74,0.0,10,16,6,3,False,748.0
4669946,2016-08-08,85,75,0.0,10,13,0,3,False,835.0
4701719,2016-08-09,89,75,0.0,10,18,1,3,False,803.0
4705684,2016-08-10,88,77,0.01,10,17,2,3,False,772.0
4709717,2016-08-11,95,82,0.05,10,18,3,3,False,842.0
4714039,2016-08-12,97,76,0.56,10,25,4,3,False,826.0
4722378,2016-08-13,96,84,0.07,10,17,5,3,False,909.0
4751756,2016-08-14,97,82,0.0,10,20,6,3,False,874.0
4726850,2016-08-15,93,79,0.01,10,12,0,3,False,872.0
4731213,2016-08-16,89,78,0.0,10,21,1,3,False,827.0
4735390,2016-08-17,86,79,0.13,10,20,2,3,False,753.0
4739417,2016-08-18,88,76,0.02,10,12,3,3,False,818.0
4743440,2016-08-19,87,77,0.0,10,12,4,3,False,809.0
4747694,2016-08-20,83,75,0.02,10,15,5,3,False,778.0
4756051,2016-08-21,89,76,0.12,10,20,6,3,False,782.0
4759956,2016-08-22,79,71,0.13,10,26,0,3,False,810.0
4763787,2016-08-23,83,68,0.0,10,13,1,3,False,812.0
4767657,2016-08-25,85,73,0.0,10,20,3,3,False,766.0
4771637,2016-08-26,91,77,0.01,10,18,4,3,False,874.0
4775811,2016-08-27,88,76,0.0,10,13,5,3,False,766.0
4779680,2016-08-28,88,74,0.0,10,14,6,3,False,721.0
4783490,2016-08-29,91,77,0.0,10,15,0,3,False,842.0
4787529,2016-08-30,86,72,0.0,10,15,1,3,False,698.0
4791294,2016-08-31,88,76,0.0,10,14,2,3,False,787.0
4795288,2016-09-01,79,73,0.03,10,14,3,4,False,783.0
4799241,2016-09-02,82,68,0.31,10,16,4,4,False,767.0
4803242,2016-09-03,76,69,0.0,10,18,5,4,False,738.0
4807093,2016-09-04,80,66,0.0,10,21,6,4,False,723.0
4810781,2016-09-05,84,67,0.0,10,21,0,4,True,690.0
4814596,2016-09-06,81,72,0.0,10,23,1,4,False,706.0
4818440,2016-09-08,88,73,0.0,10,14,3,4,False,782.0
4822607,2016-09-09,92,78,0.0,10,14,4,4,False,854.0
4826960,2016-09-10,90,77,0.05,10,16,5,4,False,804.0
4831194,2016-09-11,83,71,0.0,10,21,6,4,False,777.0
4835092,2016-09-12,77,64,0.0,10,12,0,4,False,761.0
4842891,2016-09-13,81,68,0.0,10,17,1,4,False,805.0
4847046,2016-09-14,92,72,0.0,10,24,2,4,False,793.0
4851144,2016-09-15,74,63,0.37,10,18,3,4,False,752.0
4855027,2016-09-16,74,65,0.0,10,13,4,4,False,764.0
4859038,2016-09-17,77,64,0.0,10,16,5,4,False,781.0
4839060,2016-09-18,85,72,0.0,10,14,6,4,False,803.0
4862981,2016-09-19,77,73,0.31,10,14,0,4,False,697.0
4866923,2016-09-20,83,71,0.47,10,9,1,4,False,815.0
4871148,2016-09-21,84,73,0.0,10,10,2,4,False,821.0
4875266,2016-09-22,84,70,0.0,10,12,3,4,False,824.0
4879427,2016-09-23,88,69,0.0,10,14,4,4,False,813.0
4883784,2016-09-24,72,59,0.44,10,18,5,4,False,743.0
4887598,2016-09-25,70,58,0.0,10,14,6,4,False,737.0
4891383,2016-09-27,76,67,0.15,10,14,1,4,False,773.0
4895336,2016-09-28,70,60,0.0,10,23,2,4,False,718.0
4917860,2016-09-29,67,60,0.0,10,26,3,4,False,695.0
4899067,2016-09-30,63,58,0.0,10,31,4,4,False,728.0
4902948,2016-10-01,64,57,0.39,10,20,5,4,False,694.0
4906656,2016-10-02,65,57,0.0,10,15,6,4,False,734.0
4910362,2016-10-03,72,62,0.0,10,10,0,4,False,773.0
4914209,2016-10-04,70,62,0.0,10,17,1,4,False,709.0
4921496,2016-10-05,68,55,0.0,10,17,2,4,False,758.0
4925493,2016-10-06,75,59,0.0,10,10,3,4,False,763.0
4929497,2016-10-07,74,60,0.0,10,12,4,4,False,810.0
4933604,2016-10-08,69,61,0.0,10,9,5,4,False,697.0
4937414,2016-10-09,68,54,0.3,10,22,6,4,False,668.0
4940859,2016-10-10,64,50,0.32,10,20,0,4,True,742.0
4944612,2016-10-11,63,50,0.0,10,10,1,4,False,826.0
4948640,2016-10-12,67,56,0.0,10,12,2,4,False,731.0
4952451,2016-10-13,69,58,0.0,10,21,3,4,False,812.0
4956544,2016-10-14,64,50,0.0,10,15,4,4,False,730.0
4980991,2016-10-15,65,50,0.0,10,12,5,4,False,780.0
4960534,2016-10-16,72,55,0.0,10,15,6,4,False,746.0
4964295,2016-10-17,83,66,0.0,10,12,0,4,False,834.0
4968635,2016-10-18,82,68,0.0,10,15,1,4,False,837.0
5010801,2016-10-19,85,69,0.0,10,14,2,4,False,797.0
4972799,2016-10-20,72,63,0.0,10,16,3,4,False,759.0
4976777,2016-10-21,71,63,0.0,10,18,4,4,False,810.0
4984745,2016-10-22,62,49,2.05,10,28,5,4,False,613.0
